analysis_drug_name,model_label,faers_signal_class,final_rf_prob_positive,selection_reason,atom_index,atom_symbol,atom_shap_contribution,abs_atom_shap_contribution,heatmap_svg,heatmap_png
SPARSENTAN,0,negative_expanded,0.22841525104353058,low_prob_negative,26,C,-0.008087227809790981,0.008087227809790981,output_interpretation_selected/heatmaps_svg/SPARSENTAN__label0__p0.23__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/SPARSENTAN__label0__p0.23__low_prob_negative.png
SPARSENTAN,0,negative_expanded,0.22841525104353058,low_prob_negative,27,S,-0.011138199412022747,0.011138199412022747,output_interpretation_selected/heatmaps_svg/SPARSENTAN__label0__p0.23__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/SPARSENTAN__label0__p0.23__low_prob_negative.png
SPARSENTAN,0,negative_expanded,0.22841525104353058,low_prob_negative,28,O,-0.0022212666560813567,0.0022212666560813567,output_interpretation_selected/heatmaps_svg/SPARSENTAN__label0__p0.23__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/SPARSENTAN__label0__p0.23__low_prob_negative.png
SPARSENTAN,0,negative_expanded,0.22841525104353058,low_prob_negative,29,O,-0.0022212666560813567,0.0022212666560813567,output_interpretation_selected/heatmaps_svg/SPARSENTAN__label0__p0.23__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/SPARSENTAN__label0__p0.23__low_prob_negative.png
SPARSENTAN,0,negative_expanded,0.22841525104353058,low_prob_negative,30,N,-0.0036314278426681345,0.0036314278426681345,output_interpretation_selected/heatmaps_svg/SPARSENTAN__label0__p0.23__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/SPARSENTAN__label0__p0.23__low_prob_negative.png
SPARSENTAN,0,negative_expanded,0.22841525104353058,low_prob_negative,31,C,-0.008842333655468158,0.008842333655468158,output_interpretation_selected/heatmaps_svg/SPARSENTAN__label0__p0.23__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/SPARSENTAN__label0__p0.23__low_prob_negative.png
SPARSENTAN,0,negative_expanded,0.22841525104353058,low_prob_negative,32,N,-0.0185647751345328,0.0185647751345328,output_interpretation_selected/heatmaps_svg/SPARSENTAN__label0__p0.23__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/SPARSENTAN__label0__p0.23__low_prob_negative.png
SPARSENTAN,0,negative_expanded,0.22841525104353058,low_prob_negative,33,O,0.003990504496661057,0.003990504496661057,output_interpretation_selected/heatmaps_svg/SPARSENTAN__label0__p0.23__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/SPARSENTAN__label0__p0.23__low_prob_negative.png
SPARSENTAN,0,negative_expanded,0.22841525104353058,low_prob_negative,34,C,-0.007700327160839007,0.007700327160839007,output_interpretation_selected/heatmaps_svg/SPARSENTAN__label0__p0.23__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/SPARSENTAN__label0__p0.23__low_prob_negative.png
SPARSENTAN,0,negative_expanded,0.22841525104353058,low_prob_negative,35,C,-0.007703539381119296,0.007703539381119296,output_interpretation_selected/heatmaps_svg/SPARSENTAN__label0__p0.23__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/SPARSENTAN__label0__p0.23__low_prob_negative.png
SPARSENTAN,0,negative_expanded,0.22841525104353058,low_prob_negative,36,C,-0.004936085946452345,0.004936085946452345,output_interpretation_selected/heatmaps_svg/SPARSENTAN__label0__p0.23__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/SPARSENTAN__label0__p0.23__low_prob_negative.png
SPARSENTAN,0,negative_expanded,0.22841525104353058,low_prob_negative,37,C,-0.0037627790900888374,0.0037627790900888374,output_interpretation_selected/heatmaps_svg/SPARSENTAN__label0__p0.23__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/SPARSENTAN__label0__p0.23__low_prob_negative.png
SPARSENTAN,0,negative_expanded,0.22841525104353058,low_prob_negative,38,C,-0.0005156408484876785,0.0005156408484876785,output_interpretation_selected/heatmaps_svg/SPARSENTAN__label0__p0.23__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/SPARSENTAN__label0__p0.23__low_prob_negative.png
SPARSENTAN,0,negative_expanded,0.22841525104353058,low_prob_negative,39,O,-0.0037624525013312494,0.0037624525013312494,output_interpretation_selected/heatmaps_svg/SPARSENTAN__label0__p0.23__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/SPARSENTAN__label0__p0.23__low_prob_negative.png
SPARSENTAN,0,negative_expanded,0.22841525104353058,low_prob_negative,40,C,-0.0030234256366965507,0.0030234256366965507,output_interpretation_selected/heatmaps_svg/SPARSENTAN__label0__p0.23__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/SPARSENTAN__label0__p0.23__low_prob_negative.png
SPARSENTAN,0,negative_expanded,0.22841525104353058,low_prob_negative,41,C,-0.0015136153433119724,0.0015136153433119724,output_interpretation_selected/heatmaps_svg/SPARSENTAN__label0__p0.23__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/SPARSENTAN__label0__p0.23__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,0,C,-0.007388164308891139,0.007388164308891139,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,1,C,-0.0043571457832737555,0.0043571457832737555,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,2,C,0.0012099084297761938,0.0012099084297761938,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,3,O,0.002754591403126788,0.002754591403126788,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,4,N,-0.010113322135302766,0.010113322135302766,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,5,C,-0.00722253927983816,0.00722253927983816,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,6,C,-0.007440970624524562,0.007440970624524562,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,7,C,-0.007774043955623624,0.007774043955623624,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,8,C,-0.005323530191245887,0.005323530191245887,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,9,C,-0.007507717343681366,0.007507717343681366,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,10,N,-0.012374777347652478,0.012374777347652478,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,11,C,-0.009466275069660888,0.009466275069660888,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,12,N,-0.017058212370547852,0.017058212370547852,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,13,C,-0.012994494139343556,0.012994494139343556,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,14,N,-0.015953478328712235,0.015953478328712235,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,15,C,-0.013565906854532399,0.013565906854532399,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,16,C,-0.006849302628678663,0.006849302628678663,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,17,C,-0.023210161829318295,0.023210161829318295,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,18,N,-0.010605028243217404,0.010605028243217404,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,19,C,-0.021359523433748962,0.021359523433748962,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,20,C,-0.018086485243193257,0.018086485243193257,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,21,C,-0.007079031805733197,0.007079031805733197,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,22,C,-0.010774687032981844,0.010774687032981844,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,23,C,-0.007079031805733197,0.007079031805733197,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,24,C,-0.018086485243193257,0.018086485243193257,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,25,O,-0.011172002235997505,0.011172002235997505,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,26,C,-0.00757666484643272,0.00757666484643272,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,27,C,-0.004579279717472588,0.004579279717472588,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,28,C,-0.002476784986974051,0.002476784986974051,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,29,C,-0.0015322272459738723,0.0015322272459738723,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,30,C,-0.002476784986974051,0.002476784986974051,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,31,C,-0.004579279717472588,0.004579279717472588,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative,32,N,-0.0030731796105607635,0.0030731796105607635,output_interpretation_selected/heatmaps_svg/IBRUTINIB__label0__p0.19__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/IBRUTINIB__label0__p0.19__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,0,C,-0.0010901582414223842,0.0010901582414223842,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,1,C,1.2426344861579675e-05,1.2426344861579675e-05,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,2,N,-0.006436441754790292,0.006436441754790292,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,3,C,-0.005490525235441104,0.005490525235441104,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,4,C,-0.005888548964896757,0.005888548964896757,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,5,N,-0.010740033246104163,0.010740033246104163,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,6,C,-0.005888548964896757,0.005888548964896757,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,7,C,-0.005490525235441104,0.005490525235441104,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,8,C,-0.008622369108197091,0.008622369108197091,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,9,C,-0.011437640823455424,0.011437640823455424,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,10,C,-0.01061340847637735,0.01061340847637735,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,11,N,-0.011500323401211515,0.011500323401211515,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,12,C,-0.015759193175671867,0.015759193175671867,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,13,C,-0.007647886375445884,0.007647886375445884,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,14,C,-0.008366526417400625,0.008366526417400625,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,15,N,-0.013279616654755922,0.013279616654755922,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,16,C,-0.014564228474103715,0.014564228474103715,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,17,N,-0.014473230946875791,0.014473230946875791,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,18,C,-0.009688431511415536,0.009688431511415536,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,19,C,-0.005589576120970021,0.005589576120970021,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,20,C,-0.019487416570434426,0.019487416570434426,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,21,N,-0.01206937405661878,0.01206937405661878,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,22,C,-0.020450417622352692,0.020450417622352692,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,23,C,-0.015462667337836928,0.015462667337836928,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,24,C,-0.003971086467604756,0.003971086467604756,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,25,C,-0.0046686846406390654,0.0046686846406390654,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,26,C,-0.006940921871097449,0.006940921871097449,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,27,C,-0.018381936184124946,0.018381936184124946,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,28,F,-0.004472574502880311,0.004472574502880311,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,29,N,-0.005291973707561593,0.005291973707561593,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,30,C,-0.003128153007669041,0.003128153007669041,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,31,N,-0.0025963815552357034,0.0025963815552357034,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,32,C,-0.0022465157326921428,0.0022465157326921428,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,33,C,-0.0003641680710593056,0.0003641680710593056,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,34,C,-0.0003641680710593056,0.0003641680710593056,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,35,C,-0.0030869791514880765,0.0030869791514880765,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative,36,F,-0.00379766755158478,0.00379766755158478,output_interpretation_selected/heatmaps_svg/ABEMACICLIB__label0__p0.17__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/ABEMACICLIB__label0__p0.17__low_prob_negative.png
OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative,0,C,-0.0014419137608515436,0.0014419137608515436,output_interpretation_selected/heatmaps_svg/OLANZAPINE__label0__p0.11__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/OLANZAPINE__label0__p0.11__low_prob_negative.png
OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative,1,C,-0.01025337523523974,0.01025337523523974,output_interpretation_selected/heatmaps_svg/OLANZAPINE__label0__p0.11__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/OLANZAPINE__label0__p0.11__low_prob_negative.png
OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative,2,C,-0.015772705574408817,0.015772705574408817,output_interpretation_selected/heatmaps_svg/OLANZAPINE__label0__p0.11__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/OLANZAPINE__label0__p0.11__low_prob_negative.png
OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative,3,C,-0.022125833560315198,0.022125833560315198,output_interpretation_selected/heatmaps_svg/OLANZAPINE__label0__p0.11__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/OLANZAPINE__label0__p0.11__low_prob_negative.png
OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative,4,C,-0.014616129771457704,0.014616129771457704,output_interpretation_selected/heatmaps_svg/OLANZAPINE__label0__p0.11__low_prob_negative.svg,output_interpretation_selected/heatmaps_png/OLANZAPINE__label0__p0.11__low_prob_negative.png
