bit,bit_shap,center_atom,radius,n_atoms_in_environment,environment_atoms,per_environment_value,per_atom_value,analysis_drug_name,model_label,faers_signal_class,final_rf_prob_positive,selection_reason
1452,-0.020919149088297416,14,1,3,"13,14,15",-0.010459574544148708,-0.0034865248480495693,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1457,-0.00922985732853404,32,1,2,"15,32",-0.00922985732853404,-0.00461492866426702,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1459,-0.0016141773980831186,15,1,4,"14,15,16,32",-0.0016141773980831186,-0.00040354434952077965,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1480,-0.01021817758811234,5,1,3,"4,5,6",-0.01021817758811234,-0.0034060591960374466,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1568,-0.0005418384846621606,1,2,5,"0,1,2,3,4",-0.0005418384846621606,-0.00010836769693243211,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1589,-0.0018515702153938164,2,2,7,"0,1,2,3,4,5,9",-0.0018515702153938164,-0.0002645100307705452,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1617,-0.002840781593035897,25,1,3,"22,25,26",-0.002840781593035897,-0.0009469271976786323,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1645,-0.0019983976159476924,0,1,2,"0,1",-0.0019983976159476924,-0.0009991988079738462,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1696,-0.0016434938886423598,11,1,4,"10,11,12,16",-0.0016434938886423598,-0.00041087347216058994,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1750,-0.005471368307265752,20,1,3,"19,20,21",-0.0009118947178776253,-0.0003039649059592084,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1750,-0.005471368307265752,21,1,3,"20,21,22",-0.0009118947178776253,-0.0003039649059592084,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1750,-0.005471368307265752,23,1,3,"22,23,24",-0.0009118947178776253,-0.0003039649059592084,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1750,-0.005471368307265752,27,1,3,"26,27,28",-0.0009118947178776253,-0.0003039649059592084,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1750,-0.005471368307265752,24,1,3,"19,23,24",-0.0009118947178776253,-0.0003039649059592084,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1750,-0.005471368307265752,31,1,3,"26,30,31",-0.0009118947178776253,-0.0003039649059592084,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1810,-0.006647004178978572,13,2,5,"11,12,13,14,15",-0.006647004178978572,-0.0013294008357957144,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1873,-0.0017295639374029486,13,0,1,13,-0.00017295639374029486,-0.00017295639374029486,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1873,-0.0017295639374029486,20,0,1,20,-0.00017295639374029486,-0.00017295639374029486,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1873,-0.0017295639374029486,21,0,1,21,-0.00017295639374029486,-0.00017295639374029486,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1873,-0.0017295639374029486,23,0,1,23,-0.00017295639374029486,-0.00017295639374029486,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1873,-0.0017295639374029486,24,0,1,24,-0.00017295639374029486,-0.00017295639374029486,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1873,-0.0017295639374029486,27,0,1,27,-0.00017295639374029486,-0.00017295639374029486,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1873,-0.0017295639374029486,28,0,1,28,-0.00017295639374029486,-0.00017295639374029486,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1873,-0.0017295639374029486,29,0,1,29,-0.00017295639374029486,-0.00017295639374029486,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1873,-0.0017295639374029486,30,0,1,30,-0.00017295639374029486,-0.00017295639374029486,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1873,-0.0017295639374029486,31,0,1,31,-0.00017295639374029486,-0.00017295639374029486,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1910,-0.008377114910125345,8,1,4,"7,8,9,10",-0.008377114910125345,-0.002094278727531336,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1917,0.0015060773993879986,3,1,2,"2,3",0.0015060773993879986,0.0007530386996939993,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1956,-0.0036857111950803216,18,1,3,"10,17,18",-0.0036857111950803216,-0.0012285703983601073,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1984,-0.00451321280521148,16,1,4,"11,15,16,17",-0.00451321280521148,-0.00112830320130287,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1993,-0.007274896925545653,7,2,6,"5,6,7,8,9,10",-0.007274896925545653,-0.0012124828209242754,IBRUTINIB,0,negative_moderate,0.18956044138934858,low_prob_negative
1,-0.0007820903317210989,32,0,1,32,-0.0007820903317210989,-0.0007820903317210989,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
30,-0.004090888063233362,19,2,7,"17,18,19,20,21,22,36",-0.004090888063233362,-0.0005844125804619089,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
45,0.0017491564548265544,24,1,4,"23,24,25,31",0.0017491564548265544,0.0004372891137066386,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
74,-0.013079977775675005,4,2,6,"2,3,4,5,6,8",-0.003269994443918751,-0.0005449990739864586,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
74,-0.013079977775675005,3,2,6,"1,2,3,4,5,7",-0.003269994443918751,-0.0005449990739864586,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
74,-0.013079977775675005,7,2,6,"1,2,3,5,6,7",-0.003269994443918751,-0.0005449990739864586,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
74,-0.013079977775675005,6,2,6,"2,4,5,6,7,8",-0.003269994443918751,-0.0005449990739864586,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
80,0.004238936240932646,1,0,1,1,0.002119468120466323,0.002119468120466323,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
80,0.004238936240932646,8,0,1,8,0.002119468120466323,0.002119468120466323,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
157,0.00056516768389119,32,1,4,"31,32,33,34",0.00056516768389119,0.0001412919209727975,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
283,-0.0008805123764926219,33,1,2,"32,33",-0.00044025618824631094,-0.00022012809412315547,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
283,-0.0008805123764926219,34,1,2,"32,34",-0.00044025618824631094,-0.00022012809412315547,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
294,-0.0010164530365180096,0,1,2,"0,1",-0.0010164530365180096,-0.0005082265182590048,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
310,-0.010361469198974576,14,2,6,"8,9,10,12,13,14",-0.010361469198974576,-0.0017269115331624294,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
323,-0.004789831595679392,20,1,4,"19,20,21,22",-0.004789831595679392,-0.001197457898919848,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
378,-0.016372890850598995,11,0,1,11,-0.004093222712649749,-0.004093222712649749,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
378,-0.016372890850598995,17,0,1,17,-0.004093222712649749,-0.004093222712649749,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
378,-0.016372890850598995,21,0,1,21,-0.004093222712649749,-0.004093222712649749,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
378,-0.016372890850598995,29,0,1,29,-0.004093222712649749,-0.004093222712649749,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
458,-0.015427444961890868,16,2,7,"12,15,16,17,18,20,21",-0.015427444961890868,-0.0022039207088415526,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
491,-0.009946576907647114,15,1,3,"12,15,16",-0.009946576907647114,-0.0033155256358823712,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
507,-0.004862364882970592,2,2,7,"0,1,2,3,4,6,7",-0.004862364882970592,-0.0006946235547100845,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
544,-0.004615907922603897,17,2,6,"15,16,17,18,19,21",-0.004615907922603897,-0.0007693179871006494,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
699,-0.0008200576610021676,28,1,2,"26,28",-0.0004100288305010838,-0.0002050144152505419,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
699,-0.0008200576610021676,36,1,2,"19,36",-0.0004100288305010838,-0.0002050144152505419,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
784,-0.004647831446140187,5,2,7,"3,4,5,6,7,8,9",-0.004647831446140187,-0.0006639759208771696,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
865,0.001990118647278263,1,2,5,"0,1,2,3,7",0.001990118647278263,0.00039802372945565263,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
875,-0.016324980920896355,23,1,3,"22,23,24",-0.008162490460448178,-0.0027208301534827257,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
875,-0.016324980920896355,27,1,3,"22,26,27",-0.008162490460448178,-0.0027208301534827257,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
885,-0.0010113848192499857,10,2,6,"8,9,10,11,12,14",-0.0010113848192499857,-0.0001685641365416643,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
917,5.2637261579588574e-05,30,1,4,"29,30,31,35",5.2637261579588574e-05,1.3159315394897144e-05,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
926,-0.0038310696214904254,3,0,1,3,-0.0009577674053726064,-0.0009577674053726064,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
926,-0.0038310696214904254,4,0,1,4,-0.0009577674053726064,-0.0009577674053726064,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
926,-0.0038310696214904254,6,0,1,6,-0.0009577674053726064,-0.0009577674053726064,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
926,-0.0038310696214904254,7,0,1,7,-0.0009577674053726064,-0.0009577674053726064,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
934,-0.004257532508573588,15,2,7,"11,12,13,15,16,17,21",-0.004257532508573588,-0.0006082189297962269,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
935,-0.006067982314837518,2,0,1,2,-0.002022660771612506,-0.002022660771612506,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
935,-0.006067982314837518,5,0,1,5,-0.002022660771612506,-0.002022660771612506,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
935,-0.006067982314837518,31,0,1,31,-0.002022660771612506,-0.002022660771612506,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
967,-0.0003540902080778007,13,2,6,"9,11,12,13,14,15",-0.0003540902080778007,-5.901503467963345e-05,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1057,-0.0011413275916357904,0,0,1,0,-0.0002853318979089476,-0.0002853318979089476,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1057,-0.0011413275916357904,33,0,1,33,-0.0002853318979089476,-0.0002853318979089476,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1057,-0.0011413275916357904,34,0,1,34,-0.0002853318979089476,-0.0002853318979089476,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1057,-0.0011413275916357904,35,0,1,35,-0.0002853318979089476,-0.0002853318979089476,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1058,0.001040667763014363,20,2,9,"16,18,19,20,21,22,23,27,36",0.001040667763014363,0.00011562975144604033,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1060,-0.0034121234023714105,11,2,6,"9,10,11,12,13,15",-0.0034121234023714105,-0.0005686872337285684,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1099,-0.004867890965447362,12,1,4,"11,12,13,15",-0.004867890965447362,-0.0012169727413618406,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1152,-0.00036041845491516645,15,0,1,15,-0.00036041845491516645,-0.00036041845491516645,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1160,-0.047191025485336824,22,1,4,"20,22,23,27",-0.047191025485336824,-0.011797756371334206,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1380,-0.004010704358059201,9,0,1,9,-0.00040107043580592006,-0.00040107043580592006,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1380,-0.004010704358059201,12,0,1,12,-0.00040107043580592006,-0.00040107043580592006,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1380,-0.004010704358059201,16,0,1,16,-0.00040107043580592006,-0.00040107043580592006,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1380,-0.004010704358059201,19,0,1,19,-0.00040107043580592006,-0.00040107043580592006,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1380,-0.004010704358059201,20,0,1,20,-0.00040107043580592006,-0.00040107043580592006,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1380,-0.004010704358059201,22,0,1,22,-0.00040107043580592006,-0.00040107043580592006,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1380,-0.004010704358059201,24,0,1,24,-0.00040107043580592006,-0.00040107043580592006,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1380,-0.004010704358059201,25,0,1,25,-0.00040107043580592006,-0.00040107043580592006,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1380,-0.004010704358059201,26,0,1,26,-0.00040107043580592006,-0.00040107043580592006,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1380,-0.004010704358059201,30,0,1,30,-0.00040107043580592006,-0.00040107043580592006,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1443,-0.008158227935882714,30,2,7,"24,25,29,30,31,32,35",-0.008158227935882714,-0.0011654611336975305,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1452,-0.019672975688334773,11,1,3,"10,11,12",-0.009836487844167387,-0.003278829281389129,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1452,-0.019672975688334773,17,1,3,"16,17,18",-0.009836487844167387,-0.003278829281389129,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1480,-0.010349805467154789,3,1,3,"2,3,4",-0.0025874513667886972,-0.0008624837889295657,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1480,-0.010349805467154789,4,1,3,"3,4,5",-0.0025874513667886972,-0.0008624837889295657,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1480,-0.010349805467154789,6,1,3,"5,6,7",-0.0025874513667886972,-0.0008624837889295657,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1480,-0.010349805467154789,7,1,3,"2,6,7",-0.0025874513667886972,-0.0008624837889295657,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1535,-0.00079374644775409,10,1,3,"9,10,11",-0.000396873223877045,-0.00013229107462568168,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1535,-0.00079374644775409,18,1,3,"17,18,19",-0.000396873223877045,-0.00013229107462568168,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1582,-0.011212070688043571,16,1,4,"15,16,17,21",-0.011212070688043571,-0.0028030176720108928,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1649,-0.007541460695870722,27,2,7,"20,22,23,25,26,27,28",-0.007541460695870722,-0.0010773515279815318,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1679,-0.0004643677663090766,26,2,7,"22,24,25,26,27,28,29",-0.0004643677663090766,-6.633825232986809e-05,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1722,-0.0032986908705529916,35,1,2,"30,35",-0.0032986908705529916,-0.0016493454352764958,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1724,-0.00021870242398139858,25,1,4,"24,25,26,29",-0.00021870242398139858,-5.4675605995349645e-05,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1750,-0.005021731488261066,13,1,3,"12,13,14",-0.002510865744130533,-0.000836955248043511,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1750,-0.005021731488261066,14,1,3,"9,13,14",-0.002510865744130533,-0.000836955248043511,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1754,-0.011775819241198852,9,1,4,"8,9,10,14",-0.011775819241198852,-0.002943954810299713,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1765,-0.011808646187073397,8,1,3,"5,8,9",-0.011808646187073397,-0.0039362153956911325,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1791,-0.0016977382729471153,5,1,4,"4,5,6,8",-0.0008488691364735576,-0.0002122172841183894,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1791,-0.0016977382729471153,2,1,4,"1,2,3,7",-0.0008488691364735576,-0.0002122172841183894,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1840,-0.019325131842012098,26,1,4,"25,26,27,28",-0.009662565921006049,-0.0024156414802515122,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1840,-0.019325131842012098,19,1,4,"18,19,20,36",-0.009662565921006049,-0.0024156414802515122,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1855,0.00044738809029604625,29,1,3,"25,29,30",0.00022369404514802313,7.456468171600771e-05,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1855,0.00044738809029604625,21,1,3,"16,20,21",0.00022369404514802313,7.456468171600771e-05,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1873,-0.0025178889011468596,10,0,1,10,-0.00041964815019114327,-0.00041964815019114327,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1873,-0.0025178889011468596,13,0,1,13,-0.00041964815019114327,-0.00041964815019114327,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1873,-0.0025178889011468596,14,0,1,14,-0.00041964815019114327,-0.00041964815019114327,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1873,-0.0025178889011468596,18,0,1,18,-0.00041964815019114327,-0.00041964815019114327,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1873,-0.0025178889011468596,23,0,1,23,-0.00041964815019114327,-0.00041964815019114327,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1873,-0.0025178889011468596,27,0,1,27,-0.00041964815019114327,-0.00041964815019114327,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1928,-0.001416457654133714,28,0,1,28,-0.000708228827066857,-0.000708228827066857,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1928,-0.001416457654133714,36,0,1,36,-0.000708228827066857,-0.000708228827066857,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
1955,-0.009621655795073139,12,2,7,"10,11,12,13,14,15,16",-0.009621655795073139,-0.00137452225643902,ABEMACICLIB,0,negative_moderate,0.1741365603166937,low_prob_negative
14,-0.0070369609802215585,17,2,6,"15,16,17,18,19,21",-0.0035184804901107793,-0.0005864134150184632,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
14,-0.0070369609802215585,19,2,6,"15,17,18,19,20,21",-0.0035184804901107793,-0.0005864134150184632,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
95,-0.01404201133523031,14,1,4,"3,13,14,15",-0.01404201133523031,-0.0035105028338075777,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
102,-0.01867418205777447,7,2,8,"4,6,7,8,9,11,12,13",-0.01867418205777447,-0.0023342727572218088,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
162,-0.004233815879663974,5,1,3,"1,4,5",-0.004233815879663974,-0.0014112719598879913,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
207,-0.03446702106329685,18,1,4,"17,18,19,21",-0.03446702106329685,-0.008616755265824212,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
352,-0.026289048877365075,3,1,4,"2,3,4,14",-0.026289048877365075,-0.006572262219341269,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
378,-0.019261256873857838,13,0,1,13,-0.019261256873857838,-0.019261256873857838,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
407,-0.016808700432261136,15,1,4,"14,15,16,20",-0.016808700432261136,-0.004202175108065284,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
440,-0.00674113344306961,12,1,4,"7,11,12,13",-0.00674113344306961,-0.0016852833607674026,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
588,-0.01546805875908625,15,2,8,"3,13,14,15,16,17,19,20",-0.01546805875908625,-0.0019335073448857813,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
608,5.78203816011066e-05,2,2,7,"0,1,2,3,4,5,14",5.78203816011066e-05,8.2600545144438e-06,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
675,0.0007064253515599659,5,0,1,5,0.0007064253515599659,0.0007064253515599659,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
754,-0.003629843333187984,4,2,8,"1,2,3,4,5,6,7,14",-0.003629843333187984,-0.000453730416648498,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
875,-0.018727691061306177,2,1,3,"1,2,3",-0.018727691061306177,-0.006242563687102059,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
926,-0.005342790107449314,16,0,1,16,-0.0013356975268623286,-0.0013356975268623286,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
926,-0.005342790107449314,17,0,1,17,-0.0013356975268623286,-0.0013356975268623286,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
926,-0.005342790107449314,19,0,1,19,-0.0013356975268623286,-0.0013356975268623286,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
926,-0.005342790107449314,20,0,1,20,-0.0013356975268623286,-0.0013356975268623286,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
927,-0.0039870922856624705,13,1,3,"12,13,14",-0.0039870922856624705,-0.00132903076188749,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
935,-0.008795582010947793,15,0,1,15,-0.004397791005473896,-0.004397791005473896,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
935,-0.008795582010947793,18,0,1,18,-0.004397791005473896,-0.004397791005473896,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
944,-0.0008853932326058221,11,2,6,"7,9,10,11,12,13",-0.0008853932326058221,-0.00014756553876763703,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1012,0.00023600666075163047,4,1,4,"3,4,5,6",0.00023600666075163047,5.900166518790762e-05,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1057,-0.00011129525143922378,0,0,1,0,-5.564762571961189e-05,-5.564762571961189e-05,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1057,-0.00011129525143922378,21,0,1,21,-5.564762571961189e-05,-5.564762571961189e-05,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1060,-0.003682390744285117,6,1,3,"4,6,7",-0.003682390744285117,-0.0012274635814283723,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1088,-0.004784004444997246,9,1,3,"8,9,10",-0.002392002222498623,-0.0007973340741662077,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1088,-0.004784004444997246,10,1,3,"9,10,11",-0.002392002222498623,-0.0007973340741662077,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1114,-0.0068300478070157655,6,0,1,6,-0.0068300478070157655,-0.0068300478070157655,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1145,0.0009665849036057486,21,1,2,"18,21",0.0009665849036057486,0.0004832924518028743,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1199,-0.004604267914341913,9,2,5,"7,8,9,10,11",-0.0023021339571709567,-0.00046042679143419135,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1199,-0.004604267914341913,10,2,5,"8,9,10,11,12",-0.0023021339571709567,-0.00046042679143419135,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1236,-0.021216057874096205,18,2,6,"16,17,18,19,20,21",-0.021216057874096205,-0.003536009645682701,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1380,-0.004557258218815543,1,0,1,1,-0.0007595430364692571,-0.0007595430364692571,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1380,-0.004557258218815543,3,0,1,3,-0.0007595430364692571,-0.0007595430364692571,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1380,-0.004557258218815543,4,0,1,4,-0.0007595430364692571,-0.0007595430364692571,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1380,-0.004557258218815543,7,0,1,7,-0.0007595430364692571,-0.0007595430364692571,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1380,-0.004557258218815543,12,0,1,12,-0.0007595430364692571,-0.0007595430364692571,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1380,-0.004557258218815543,14,0,1,14,-0.0007595430364692571,-0.0007595430364692571,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1470,-0.009739644605714953,8,2,6,"6,7,8,9,10,12",-0.009739644605714953,-0.001623274100952492,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1476,-0.010286394545395343,14,2,9,"2,3,4,12,13,14,15,16,20",-0.010286394545395343,-0.0011429327272661491,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1480,-0.012294867752599052,16,1,3,"15,16,17",-0.003073716938149763,-0.0010245723127165877,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1480,-0.012294867752599052,17,1,3,"16,17,18",-0.003073716938149763,-0.0010245723127165877,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
1480,-0.012294867752599052,19,1,3,"18,19,20",-0.003073716938149763,-0.0010245723127165877,OLANZAPINE,0,negative_moderate,0.11249440155023288,low_prob_negative
