roc_auc,pr_auc,balanced_accuracy,accuracy,sensitivity,specificity,precision,f1,mcc,brier,tn,fp,fn,tp,threshold,model,fold,split_method,threshold_type,n_train,n_test,n_train_pos,n_test_pos,n_train_scaffolds,n_test_scaffolds
0.5535714285714286,0.6273824464727116,0.43750000000000006,0.35593220338983056,0.0,0.8750000000000001,0.0,0.0,-0.27950849718747395,0.34559557681426195,6.0,1.0,14.0,0.0,0.9794779593566263,logistic_l2,97,StratifiedGroupKFold,train_youden,85,21,45,14,66,20
0.8609756097560975,0.8638480392156862,0.7060975609756097,0.6590909090909091,0.9,0.5121951219512196,0.5294117647058825,0.6666666666666667,0.4175768217070051,0.19549722440979417,6.0,6.0,1.0,7.0,0.5,logistic_l2,98,StratifiedGroupKFold,fixed_0.5,86,20,51,8,67,19
0.8609756097560975,0.8638480392156862,0.6,0.6969696969696969,0.2,1.0,1.0,0.3333333333333333,0.36664182727588074,0.19549722440979417,12.0,0.0,7.0,1.0,0.9783971120110256,logistic_l2,98,StratifiedGroupKFold,train_youden,86,20,51,8,67,19
0.3022727272727272,0.3372871858633439,0.31477272727272726,0.2888888888888889,0.45454545454545453,0.17500000000000002,0.2747252747252748,0.34246575342465757,-0.38834188269471065,0.4633364835449586,2.0,10.0,6.0,5.0,0.5,logistic_l2,99,StratifiedGroupKFold,fixed_0.5,83,23,48,11,66,20
0.3022727272727272,0.3372871858633439,0.5,0.5925925925925924,0.0,1.0,0.0,0.0,0.0,0.4633364835449586,12.0,0.0,11.0,0.0,0.9821810651525635,logistic_l2,99,StratifiedGroupKFold,train_youden,83,23,48,11,66,20
0.8714285714285714,0.8689826302729529,0.7928571428571429,0.7924528301886793,0.8,0.7857142857142857,0.7692307692307692,0.7843137254901962,0.5848793397649142,0.14716549212703214,3.0,1.0,1.0,3.0,0.5,logistic_l2,100,StratifiedGroupKFold,fixed_0.5,98,8,55,4,78,8
0.8714285714285714,0.8689826302729529,0.7,0.7169811320754716,0.4,1.0,1.0,0.5714285714285714,0.5103578316035424,0.14716549212703214,4.0,0.0,2.0,2.0,0.9794686057101613,logistic_l2,100,StratifiedGroupKFold,train_youden,98,8,55,4,78,8
0.5982142857142858,0.5842796015758664,0.49404761904761907,0.40322580645161293,0.75,0.2380952380952382,0.31914893617021284,0.4477611940298508,-0.012994686259757464,0.2995616427315023,3.0,9.0,2.0,6.0,0.5,random_forest,1,StratifiedGroupKFold,fixed_0.5,86,20,51,8,67,19
0.5982142857142858,0.5842796015758664,0.5625,0.5403225806451613,0.625,0.5000000000000002,0.37313432835820903,0.4672897196261683,0.1172478324007349,0.2995616427315023,6.0,6.0,3.0,5.0,0.5986644816583029,random_forest,1,StratifiedGroupKFold,train_youden,86,20,51,8,67,19
0.8077803203661327,0.9162258116900299,0.6601830663615561,0.723404255319149,0.8421052631578947,0.47826086956521746,0.7692307692307694,0.8040201005025126,0.34140492790132804,0.1965572886695219,3.0,4.0,3.0,13.0,0.5,random_forest,2,StratifiedGroupKFold,fixed_0.5,83,23,43,16,66,20
0.8077803203661327,0.9162258116900299,0.7116704805491991,0.7021276595744681,0.6842105263157895,0.7391304347826089,0.8441558441558442,0.7558139534883721,0.3986535724998469,0.1965572886695219,5.0,2.0,6.0,10.0,0.5579722953220319,random_forest,2,StratifiedGroupKFold,train_youden,83,23,43,16,66,20
0.7500000000000001,0.6076388888888888,0.8333333333333334,0.7857142857142858,1.0,0.6666666666666666,0.625,0.7692307692307692,0.645497224367903,0.2286246167499809,3.0,2.0,0.0,3.0,0.5,random_forest,3,StratifiedGroupKFold,fixed_0.5,98,8,56,3,78,8
0.7500000000000001,0.6076388888888888,0.41666666666666663,0.5357142857142857,0.0,0.8333333333333333,0.0,0.0,-0.2581988897471615,0.2286246167499809,4.0,1.0,3.0,0.0,0.5778633676358678,random_forest,3,StratifiedGroupKFold,train_youden,98,8,56,3,78,8
0.5113636363636362,0.4775171829821543,0.48863636363636365,0.44444444444444436,0.7272727272727273,0.2500000000000001,0.4000000000000001,0.5161290322580646,-0.02548235957188129,0.2623119999621059,3.0,8.0,3.0,6.0,0.5,random_forest,4,StratifiedGroupKFold,fixed_0.5,86,20,50,9,67,19
0.5113636363636362,0.4775171829821543,0.44886363636363635,0.48148148148148134,0.2727272727272727,0.6250000000000002,0.3333333333333333,0.3,-0.10660035817780521,0.2623119999621059,7.0,4.0,7.0,2.0,0.5724805540824625,random_forest,4,StratifiedGroupKFold,train_youden,86,20,50,9,67,19
0.8044464609800362,0.9014708465540402,0.676950998185118,0.7239819004524886,0.8275862068965517,0.5263157894736844,0.7692307692307694,0.7973421926910299,0.36893922595746154,0.21281228529639207,6.0,6.0,4.0,19.0,0.5,random_forest,5,StratifiedGroupKFold,fixed_0.5,71,35,36,23,66,20
0.8044464609800362,0.9014708465540402,0.676950998185118,0.7239819004524886,0.8275862068965517,0.5263157894736844,0.7692307692307694,0.7973421926910299,0.36893922595746154,0.21281228529639207,6.0,6.0,4.0,19.0,0.5112791706708056,random_forest,5,StratifiedGroupKFold,train_youden,71,35,36,23,66,20
0.5930944055944056,0.6110747137855701,0.6083916083916084,0.616822429906542,0.9090909090909091,0.3076923076923078,0.5813953488372093,0.7092198581560284,0.27280341333766156,0.2497133425056436,5.0,12.0,2.0,14.0,0.5,random_forest,6,StratifiedGroupKFold,fixed_0.5,73,33,43,16,67,19
0.5930944055944056,0.6110747137855701,0.6660839160839161,0.6728971962616822,0.9090909090909091,0.42307692307692324,0.6250000000000001,0.7407407407407408,0.3822202684216702,0.2497133425056436,7.0,10.0,2.0,14.0,0.5501940291401333,random_forest,6,StratifiedGroupKFold,train_youden,73,33,43,16,67,19
0.7831932773109243,0.8762243706654723,0.5815126050420169,0.593548387096774,0.7058823529411765,0.4571428571428573,0.6122448979591837,0.6557377049180328,0.16825298805102223,0.20096535526753248,4.0,5.0,5.0,11.0,0.5,random_forest,7,StratifiedGroupKFold,fixed_0.5,81,25,43,16,66,20
0.7831932773109243,0.8762243706654723,0.7529411764705882,0.7483870967741936,0.7058823529411765,0.8,0.8108108108108109,0.7547169811320755,0.5040221741923343,0.20096535526753248,7.0,2.0,5.0,11.0,0.5262879565389879,random_forest,7,StratifiedGroupKFold,train_youden,81,25,43,16,66,20
0.7580246913580246,0.8096521799911756,0.711111111111111,0.7364341085271319,0.8666666666666667,0.5555555555555556,0.7303370786516855,0.7926829268292683,0.45034318998297845,0.21188415818865566,4.0,4.0,2.0,11.0,0.5,random_forest,8,StratifiedGroupKFold,fixed_0.5,85,21,46,13,66,20
0.7580246913580246,0.8096521799911756,0.6333333333333333,0.627906976744186,0.6,0.6666666666666667,0.7142857142857144,0.6521739130434783,0.26318067798390743,0.21188415818865566,5.0,3.0,6.0,7.0,0.5656005514342856,random_forest,8,StratifiedGroupKFold,train_youden,85,21,46,13,66,20
0.8595238095238096,0.8854380528978079,0.8428571428571429,0.8384615384615385,0.7857142857142857,0.9,0.9016393442622951,0.8396946564885497,0.6849807704902017,0.19329180808849927,7.0,1.0,2.0,9.0,0.5,random_forest,9,StratifiedGroupKFold,fixed_0.5,87,19,48,11,67,19
0.8595238095238096,0.8854380528978079,0.7,0.6846153846153846,0.5,0.9,0.853658536585366,0.6306306306306306,0.42913872331406966,0.19329180808849927,7.0,1.0,6.0,5.0,0.5590384135442767,random_forest,9,StratifiedGroupKFold,train_youden,87,19,48,11,67,19
0.27450980392156865,0.2823527071647372,0.28431372549019607,0.2653061224489796,0.3333333333333333,0.23529411764705882,0.16129032258064516,0.2173913043478261,-0.4124017441017879,0.2839169489377833,1.0,4.0,2.0,1.0,0.5,random_forest,10,StratifiedGroupKFold,fixed_0.5,98,8,56,3,78,8
0.27450980392156865,0.2823527071647372,0.29411764705882354,0.4081632653061225,0.0,0.588235294117647,0.0,0.0,-0.42008402520840266,0.2839169489377833,3.0,2.0,3.0,0.0,0.5734950533792108,random_forest,10,StratifiedGroupKFold,train_youden,98,8,56,3,78,8
0.5893719806763285,0.5527033171995057,0.5084541062801933,0.416058394160584,0.7777777777777778,0.2391304347826088,0.33333333333333337,0.46666666666666673,0.01876844235256053,0.26877814465427713,3.0,10.0,2.0,6.0,0.5,random_forest,11,StratifiedGroupKFold,fixed_0.5,85,21,51,8,67,19
0.5893719806763285,0.5527033171995057,0.5929951690821256,0.6058394160583942,0.5555555555555556,0.6304347826086957,0.4237288135593221,0.48076923076923084,0.17640758210833593,0.26877814465427713,8.0,5.0,4.0,4.0,0.5944713296071827,random_forest,11,StratifiedGroupKFold,train_youden,85,21,51,8,67,19
0.9666666666666667,0.9722222222222222,0.7666666666666666,0.7666666666666666,1.0,0.5333333333333333,0.6818181818181819,0.8108108108108109,0.6030226891555271,0.16614820986699574,2.0,2.0,0.0,5.0,0.5,random_forest,12,StratifiedGroupKFold,fixed_0.5,97,9,54,5,78,8
0.9666666666666667,0.9722222222222222,0.7666666666666666,0.7666666666666666,1.0,0.5333333333333333,0.6818181818181819,0.8108108108108109,0.6030226891555271,0.16614820986699574,2.0,2.0,0.0,5.0,0.5240416418194441,random_forest,12,StratifiedGroupKFold,train_youden,97,9,54,5,78,8
0.875,0.9709496169480928,0.8,0.6874999999999999,0.6,1.0,1.0,0.75,0.4970501217477083,0.21173294249604654,4.0,0.0,8.0,10.0,0.5,random_forest,13,StratifiedGroupKFold,fixed_0.5,84,22,41,18,66,20
0.875,0.9709496169480928,0.825,0.7265624999999999,0.65,1.0,1.0,0.7878787878787878,0.53748384988657,0.21173294249604654,4.0,0.0,7.0,11.0,0.48868800583312094,random_forest,13,StratifiedGroupKFold,train_youden,84,22,41,18,66,20
0.7596450617283951,0.8081873812829992,0.6597222222222222,0.6710526315789472,0.875,0.44444444444444453,0.6363636363636365,0.736842105263158,0.3566856139860804,0.21194383910365935,6.0,10.0,3.0,16.0,0.5,random_forest,14,StratifiedGroupKFold,fixed_0.5,71,35,40,19,66,20
0.7596450617283951,0.8081873812829992,0.6875,0.68859649122807,0.7083333333333334,0.6666666666666667,0.7024793388429753,0.7053941908713693,0.3751882203164787,0.21194383910365935,10.0,6.0,6.0,13.0,0.5554577294921188,random_forest,14,StratifiedGroupKFold,train_youden,71,35,40,19,66,20
0.5703125,0.5820298937180446,0.5260416666666666,0.5161290322580645,0.8333333333333334,0.21875000000000003,0.5000000000000001,0.6250000000000001,0.06588078458684146,0.24706315295697595,2.0,8.0,1.0,8.0,0.5,random_forest,15,StratifiedGroupKFold,fixed_0.5,87,19,50,9,67,19
0.5703125,0.5820298937180446,0.53125,0.5241935483870968,0.75,0.31250000000000006,0.50561797752809,0.6040268456375839,0.0693931503088837,0.24706315295697595,3.0,7.0,2.0,7.0,0.5242015110795075,random_forest,15,StratifiedGroupKFold,train_youden,87,19,50,9,67,19
0.7238095238095238,0.7966814124307188,0.6321428571428571,0.6230769230769231,0.75,0.5142857142857145,0.5696202531645571,0.6474820143884893,0.26983588168038286,0.21757759781511732,4.0,5.0,2.0,8.0,0.5,random_forest,16,StratifiedGroupKFold,fixed_0.5,87,19,49,10,67,19
0.7238095238095238,0.7966814124307188,0.6488095238095238,0.653846153846154,0.5833333333333334,0.7142857142857143,0.6363636363636365,0.6086956521739131,0.30031248756518647,0.21757759781511732,6.0,3.0,4.0,6.0,0.5438272632006732,random_forest,16,StratifiedGroupKFold,train_youden,87,19,49,10,67,19
0.6770015698587126,0.7549642331997385,0.6644427001569859,0.706140350877193,0.9615384615384616,0.36734693877551033,0.6684491978609624,0.7886435331230283,0.4239518915867823,0.22407771667220838,5.0,10.0,1.0,18.0,0.5,random_forest,17,StratifiedGroupKFold,fixed_0.5,72,34,40,19,67,19
0.6770015698587126,0.7549642331997385,0.5934065934065934,0.5964912280701753,0.6153846153846154,0.5714285714285715,0.655737704918033,0.634920634920635,0.18542120328385714,0.22407771667220838,8.0,7.0,7.0,12.0,0.5709498084549245,random_forest,17,StratifiedGroupKFold,train_youden,72,34,40,19,67,19
0.8357487922705313,0.9287106482698868,0.8297101449275363,0.8308823529411764,0.8333333333333334,0.8260869565217392,0.9036144578313252,0.8670520231213873,0.6397134700622771,0.1983940716025354,6.0,1.0,3.0,13.0,0.5,random_forest,18,StratifiedGroupKFold,fixed_0.5,83,23,43,16,66,20
0.8357487922705313,0.9287106482698868,0.7741545893719807,0.7573529411764706,0.7222222222222222,0.8260869565217392,0.8904109589041096,0.7975460122699386,0.5202283096711052,0.1983940716025354,6.0,1.0,5.0,11.0,0.5481757634137663,random_forest,18,StratifiedGroupKFold,train_youden,83,23,43,16,66,20
0.49285714285714277,0.5463325027036218,0.4357142857142857,0.4307692307692308,0.5,0.37142857142857155,0.4054054054054055,0.4477611940298508,-0.1294372392198475,0.2605050214945044,4.0,6.0,6.0,6.0,0.5,random_forest,19,StratifiedGroupKFold,fixed_0.5,84,22,47,12,66,20
0.49285714285714277,0.5463325027036218,0.45357142857142857,0.4692307692307693,0.25,0.6571428571428573,0.3846153846153846,0.30303030303030304,-0.10101525445522103,0.2605050214945044,6.0,4.0,9.0,3.0,0.5822381196187151,random_forest,19,StratifiedGroupKFold,train_youden,84,22,47,12,66,20
0.42105263157894735,0.3492063492063492,0.5964912280701754,0.5660377358490566,0.6666666666666666,0.5263157894736842,0.3571428571428571,0.4651162790697674,0.1741430863868584,0.2970218905672903,3.0,3.0,1.0,1.0,0.5,random_forest,20,StratifiedGroupKFold,fixed_0.5,98,8,57,2,78,8
0.42105263157894735,0.3492063492063492,0.5964912280701754,0.5660377358490566,0.6666666666666666,0.5263157894736842,0.3571428571428571,0.4651162790697674,0.1741430863868584,0.2970218905672903,3.0,3.0,1.0,1.0,0.5632917630521915,random_forest,20,StratifiedGroupKFold,train_youden,98,8,57,2,78,8
0.8736263736263736,0.891161164378627,0.8571428571428572,0.8677685950413223,1.0,0.7142857142857143,0.8024691358024691,0.8904109589041096,0.7570946042991632,0.19653805541768238,6.0,2.0,0.0,12.0,0.5,random_forest,21,StratifiedGroupKFold,fixed_0.5,86,20,47,12,67,19
0.8736263736263736,0.891161164378627,0.6648351648351649,0.6611570247933884,0.6153846153846154,0.7142857142857143,0.7142857142857143,0.6611570247933884,0.32967032967032966,0.19653805541768238,6.0,2.0,5.0,7.0,0.5473496099395446,random_forest,21,StratifiedGroupKFold,train_youden,86,20,47,12,67,19
0.7619047619047619,0.5681818181818181,0.7142857142857143,0.5789473684210527,1.0,0.42857142857142855,0.3846153846153846,0.5555555555555555,0.4059989714705749,0.21296099063484009,2.0,4.0,0.0,2.0,0.5,random_forest,22,StratifiedGroupKFold,fixed_0.5,98,8,57,2,78,8
0.7619047619047619,0.5681818181818181,0.6904761904761905,0.7017543859649124,0.6666666666666666,0.7142857142857143,0.45454545454545453,0.5405405405405405,0.3445843938031585,0.21296099063484009,4.0,2.0,1.0,1.0,0.581164566348425,random_forest,22,StratifiedGroupKFold,train_youden,98,8,57,2,78,8
0.7539246467817896,0.8430355514186003,0.6667974882260597,0.6973684210526314,0.8846153846153846,0.44897959183673486,0.6804733727810651,0.7692307692307693,0.3770811804112608,0.21672917427505148,7.0,9.0,2.0,18.0,0.5,random_forest,23,StratifiedGroupKFold,fixed_0.5,70,36,39,20,66,20
0.7539246467817896,0.8430355514186003,0.6361852433281004,0.6710526315789472,0.8846153846153846,0.3877551020408165,0.6571428571428571,0.7540983606557377,0.3192183155978923,0.21672917427505148,6.0,10.0,2.0,18.0,0.49109407599334803,random_forest,23,StratifiedGroupKFold,train_youden,70,36,39,20,66,20
0.7599067599067598,0.7333165907430916,0.6958041958041958,0.6946564885496184,0.8461538461538461,0.5454545454545456,0.6470588235294118,0.7333333333333333,0.4101967894962959,0.22076362792401547,5.0,4.0,2.0,9.0,0.5,random_forest,24,StratifiedGroupKFold,fixed_0.5,86,20,48,11,66,20
0.7599067599067598,0.7333165907430916,0.8321678321678321,0.8320610687022901,0.8461538461538461,0.8181818181818182,0.8208955223880597,0.8333333333333334,0.6644905753006555,0.22076362792401547,7.0,2.0,2.0,9.0,0.5420715875324067,random_forest,24,StratifiedGroupKFold,train_youden,86,20,48,11,66,20
0.6979166666666666,0.8338232514723488,0.5604166666666667,0.5785714285714285,0.6875,0.4333333333333334,0.6179775280898877,0.6508875739644971,0.12425883670952295,0.22767854783689545,3.0,5.0,5.0,9.0,0.5,random_forest,25,StratifiedGroupKFold,fixed_0.5,84,22,45,14,67,19
0.6979166666666666,0.8338232514723488,0.73125,0.707142857142857,0.5625,0.9,0.8823529411764707,0.6870229007633588,0.47561140947438124,0.22767854783689545,7.0,1.0,7.0,7.0,0.583680761989939,random_forest,25,StratifiedGroupKFold,train_youden,84,22,45,14,67,19
0.7983193277310924,0.8630534411139129,0.6428571428571428,0.644927536231884,0.7857142857142857,0.5000000000000001,0.6179775280898877,0.6918238993710693,0.2984986619306194,0.1995988713213981,5.0,5.0,2.0,8.0,0.5,random_forest,26,StratifiedGroupKFold,fixed_0.5,86,20,49,10,67,19
0.7983193277310924,0.8630534411139129,0.7605042016806722,0.7608695652173912,0.7857142857142857,0.735294117647059,0.7534246575342467,0.7692307692307693,0.5218312652639576,0.1995988713213981,7.0,3.0,2.0,8.0,0.5452289642967031,random_forest,26,StratifiedGroupKFold,train_youden,86,20,49,10,67,19
0.8015232974910395,0.9043966856618073,0.6626344086021505,0.6916299559471365,0.7419354838709677,0.5833333333333335,0.7931034482758622,0.7666666666666667,0.31512553820965866,0.2156661327946845,6.0,5.0,7.0,17.0,0.5,random_forest,27,StratifiedGroupKFold,fixed_0.5,71,35,35,24,67,19
0.8015232974910395,0.9043966856618073,0.6626344086021505,0.6916299559471365,0.7419354838709677,0.5833333333333335,0.7931034482758622,0.7666666666666667,0.31512553820965866,0.2156661327946845,6.0,5.0,7.0,17.0,0.4904925996240023,random_forest,27,StratifiedGroupKFold,train_youden,71,35,35,24,67,19
0.4285714285714286,0.23157894736842105,0.5952380952380952,0.3461538461538462,1.0,0.19047619047619047,0.22727272727272727,0.37037037037037035,0.2080625946441198,0.28294033159295046,1.0,5.0,0.0,2.0,0.5,random_forest,28,StratifiedGroupKFold,fixed_0.5,98,8,57,2,78,8
0.4285714285714286,0.23157894736842105,0.41666666666666663,0.3653846153846154,0.5,0.3333333333333333,0.1515151515151515,0.2325581395348837,-0.13640793184518915,0.28294033159295046,2.0,4.0,1.0,1.0,0.5865097146231615,random_forest,28,StratifiedGroupKFold,train_youden,98,8,57,2,78,8
0.6545454545454545,0.6652305073279824,0.5545454545454546,0.48888888888888893,0.9090909090909091,0.2000000000000001,0.4385964912280702,0.591715976331361,0.14789477332930712,0.24789309069162102,2.0,9.0,1.0,9.0,0.5,random_forest,29,StratifiedGroupKFold,fixed_0.5,85,21,49,10,66,20
0.6545454545454545,0.6652305073279824,0.6431818181818181,0.6444444444444445,0.6363636363636364,0.6500000000000001,0.5555555555555557,0.5932203389830509,0.282038037408883,0.24789309069162102,7.0,4.0,4.0,6.0,0.5713828275390372,random_forest,29,StratifiedGroupKFold,train_youden,85,21,49,10,66,20
0.6794871794871795,0.7470503349752042,0.6846153846153846,0.6880000000000001,0.7692307692307693,0.6000000000000001,0.6756756756756758,0.7194244604316548,0.3753437949565387,0.22811916187000114,5.0,4.0,3.0,10.0,0.5,random_forest,30,StratifiedGroupKFold,fixed_0.5,84,22,46,13,66,20
0.6794871794871795,0.7470503349752042,0.6076923076923078,0.608,0.6153846153846154,0.6000000000000001,0.6250000000000001,0.62015503875969,0.21527424662749167,0.22811916187000114,5.0,4.0,5.0,8.0,0.5536430989086187,random_forest,30,StratifiedGroupKFold,train_youden,84,22,46,13,66,20
0.6623809523809522,0.7215808592041448,0.5923809523809525,0.5999999999999999,0.9047619047619048,0.28000000000000014,0.5688622754491018,0.698529411764706,0.23766052190983594,0.23161720852787573,4.0,12.0,2.0,15.0,0.5,random_forest,31,StratifiedGroupKFold,fixed_0.5,73,33,42,17,67,19
0.6623809523809522,0.7215808592041448,0.6223809523809524,0.6292682926829267,0.9047619047619048,0.34000000000000014,0.5900621118012424,0.7142857142857143,0.2979882896769576,0.23161720852787573,5.0,11.0,2.0,15.0,0.5122836820050425,random_forest,31,StratifiedGroupKFold,train_youden,73,33,42,17,67,19
0.8076923076923077,0.9039628893629044,0.7179487179487178,0.7042253521126761,0.6666666666666666,0.7692307692307694,0.8333333333333334,0.7407407407407408,0.4200412794412909,0.21345400897652006,5.0,2.0,5.0,11.0,0.5,random_forest,32,StratifiedGroupKFold,fixed_0.5,83,23,43,16,67,19
0.8076923076923077,0.9039628893629044,0.75,0.6830985915492958,0.5,1.0,1.0,0.6666666666666666,0.5177269909067924,0.21345400897652006,7.0,0.0,8.0,8.0,0.5349820190611282,random_forest,32,StratifiedGroupKFold,train_youden,83,23,43,16,67,19
0.9275,0.8718989735086823,0.55,0.4461538461538461,1.0,0.10000000000000003,0.40983606557377056,0.5813953488372094,0.20244408254472843,0.22670457219971588,1.0,11.0,0.0,8.0,0.5,random_forest,33,StratifiedGroupKFold,fixed_0.5,86,20,51,8,66,20
0.9275,0.8718989735086823,0.9125000000000001,0.8923076923076922,1.0,0.8250000000000001,0.7812500000000001,0.8771929824561404,0.8028270361665703,0.22670457219971588,10.0,2.0,0.0,8.0,0.6045450698042257,random_forest,33,StratifiedGroupKFold,train_youden,86,20,51,8,66,20
0.85,0.9015026192445548,0.6833333333333333,0.6799999999999999,0.6666666666666666,0.7,0.7692307692307692,0.7142857142857143,0.35954624775333727,0.19430169493523947,2.0,1.0,2.0,3.0,0.5,random_forest,34,StratifiedGroupKFold,fixed_0.5,98,8,54,5,78,8
0.85,0.9015026192445548,0.6833333333333333,0.6799999999999999,0.6666666666666666,0.7,0.7692307692307692,0.7142857142857143,0.35954624775333727,0.19430169493523947,2.0,1.0,2.0,3.0,0.5354308336517731,random_forest,34,StratifiedGroupKFold,train_youden,98,8,54,5,78,8
0.7196428571428571,0.6720358963244729,0.7517857142857143,0.76,0.875,0.6285714285714287,0.7291666666666667,0.7954545454545454,0.5233865987451642,0.2164136776035357,5.0,4.0,2.0,11.0,0.5,random_forest,35,StratifiedGroupKFold,fixed_0.5,84,22,46,13,66,20
0.7196428571428571,0.6720358963244729,0.6892857142857143,0.6933333333333334,0.75,0.6285714285714287,0.6976744186046512,0.7228915662650601,0.3818586517290554,0.2164136776035357,5.0,4.0,4.0,9.0,0.5474417895739138,random_forest,35,StratifiedGroupKFold,train_youden,84,22,46,13,66,20
0.6016483516483516,0.7556837127362268,0.6291208791208791,0.6311475409836065,0.6428571428571429,0.6153846153846155,0.6923076923076924,0.6666666666666666,0.25596645610788527,0.24132215710386024,4.0,3.0,5.0,8.0,0.5,random_forest,36,StratifiedGroupKFold,fixed_0.5,86,20,46,13,67,19
0.6016483516483516,0.7556837127362268,0.521978021978022,0.5081967213114754,0.42857142857142855,0.6153846153846155,0.6000000000000001,0.5,0.044199569608786446,0.24132215710386024,4.0,3.0,8.0,5.0,0.5528457957322924,random_forest,36,StratifiedGroupKFold,train_youden,86,20,46,13,67,19
0.5644490644490644,0.5541308356653448,0.5966735966735968,0.5755395683453238,0.9230769230769231,0.27027027027027034,0.5263157894736844,0.670391061452514,0.25118169129060836,0.26127437449304897,3.0,9.0,1.0,8.0,0.5,random_forest,37,StratifiedGroupKFold,fixed_0.5,85,21,50,9,78,8
0.5644490644490644,0.5541308356653448,0.6777546777546778,0.6618705035971224,0.9230769230769231,0.4324324324324325,0.5882352941176472,0.7185628742514972,0.4013494057564546,0.26127437449304897,5.0,7.0,1.0,8.0,0.5756240024027455,random_forest,37,StratifiedGroupKFold,train_youden,85,21,50,9,78,8
0.8727678571428572,0.9374554822474901,0.7232142857142858,0.75,0.875,0.5714285714285716,0.7446808510638298,0.8045977011494253,0.4755568225815244,0.18933054719287448,4.0,3.0,1.0,12.0,0.5,random_forest,38,StratifiedGroupKFold,fixed_0.5,86,20,46,13,67,19
0.8727678571428572,0.9374554822474901,0.5982142857142857,0.6470588235294118,0.875,0.3214285714285715,0.6481481481481481,0.7446808510638298,0.2390852433554297,0.18933054719287448,2.0,5.0,1.0,12.0,0.44142743155984315,random_forest,38,StratifiedGroupKFold,train_youden,86,20,46,13,67,19
0.9008264462809917,0.8829003844667305,0.6590909090909092,0.5804195804195806,1.0,0.3181818181818183,0.47826086956521746,0.6470588235294118,0.390094748802747,0.2217252943734365,4.0,9.0,0.0,9.0,0.5,random_forest,39,StratifiedGroupKFold,fixed_0.5,84,22,50,9,66,20
0.9008264462809917,0.8829003844667305,0.7727272727272727,0.7412587412587412,0.9090909090909091,0.6363636363636366,0.6097560975609757,0.7299270072992701,0.536549015525679,0.2217252943734365,8.0,5.0,1.0,8.0,0.5968937628760443,random_forest,39,StratifiedGroupKFold,train_youden,84,22,50,9,66,20
0.7895927601809954,0.8703865704369729,0.7081447963800904,0.6934306569343066,0.6470588235294118,0.7692307692307694,0.8208955223880597,0.7236842105263158,0.40412923334613227,0.20831565804645855,6.0,2.0,6.0,9.0,0.5,random_forest,40,StratifiedGroupKFold,fixed_0.5,83,23,44,15,66,20
0.7895927601809954,0.8703865704369729,0.6776018099547512,0.6277372262773723,0.47058823529411764,0.8846153846153847,0.8695652173913044,0.6106870229007634,0.3649966729318153,0.20831565804645855,7.0,1.0,9.0,6.0,0.5540736984640098,random_forest,40,StratifiedGroupKFold,train_youden,83,23,44,15,66,20
0.8466386554621849,0.8765033182002928,0.6701680672268908,0.6739130434782609,0.9285714285714286,0.4117647058823531,0.6190476190476191,0.7428571428571429,0.39889621799615754,0.1942663509643423,4.0,5.0,1.0,11.0,0.5,random_forest,41,StratifiedGroupKFold,fixed_0.5,85,21,47,12,67,19
0.8466386554621849,0.8765033182002928,0.7521008403361344,0.753623188405797,0.8571428571428571,0.647058823529412,0.7142857142857143,0.7792207792207793,0.5165010900444194,0.1942663509643423,6.0,3.0,2.0,10.0,0.5367336908720928,random_forest,41,StratifiedGroupKFold,train_youden,85,21,47,12,67,19
0.5353535353535354,0.47565432652719375,0.4949494949494949,0.4881889763779527,0.5454545454545454,0.44444444444444464,0.42857142857142866,0.4800000000000001,-0.010062964730038326,0.2576827105777117,4.0,6.0,5.0,5.0,0.5,random_forest,42,StratifiedGroupKFold,fixed_0.5,86,20,49,10,67,19
0.5353535353535354,0.47565432652719375,0.4419191919191919,0.46456692913385816,0.2727272727272727,0.6111111111111114,0.3488372093023256,0.3061224489795918,-0.12162878485452883,0.2576827105777117,6.0,4.0,8.0,2.0,0.5873364397513064,random_forest,42,StratifiedGroupKFold,train_youden,86,20,49,10,67,19
0.5982142857142857,0.7436212575051482,0.625,0.7123287671232877,1.0,0.25,0.681818181818182,0.810810810810811,0.41286141192238524,0.22005920215440675,2.0,7.0,0.0,12.0,0.5,random_forest,43,StratifiedGroupKFold,fixed_0.5,85,21,47,12,78,8
0.5982142857142857,0.7436212575051482,0.625,0.7123287671232877,1.0,0.25,0.681818181818182,0.810810810810811,0.41286141192238524,0.22005920215440675,2.0,7.0,0.0,12.0,0.5126397917166872,random_forest,43,StratifiedGroupKFold,train_youden,85,21,47,12,78,8
0.6112531969309463,0.8201768026027507,0.5690537084398978,0.5572519083969466,0.5294117647058824,0.6086956521739132,0.7142857142857144,0.6081081081081081,0.13194126695626618,0.23329495607925146,4.0,3.0,7.0,8.0,0.5,random_forest,44,StratifiedGroupKFold,fixed_0.5,84,22,44,15,66,20
0.6112531969309463,0.8201768026027507,0.6342710997442456,0.6030534351145038,0.5294117647058824,0.7391304347826089,0.7894736842105264,0.6338028169014085,0.25855183992136366,0.23329495607925146,5.0,2.0,7.0,8.0,0.5291425412548231,random_forest,44,StratifiedGroupKFold,train_youden,84,22,44,15,66,20
