scenario,bit,importance,pos_freq,neg_freq,pos_minus_neg_freq,n_on,n_pos_on,n_neg_on,example_positive_drugs,example_negative_drugs,bitinfo_examples
no_negative_expanded,252,0.0018066991537255257,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,ISOSORBIDE DINITRATE,PALBOCICLIB,"ISOSORBIDE DINITRATE:((0, 2), (6, 2)) | PALBOCICLIB:((1, 1),)"
no_negative_expanded,552,0.0017551831477627617,0.050847455859184265,0.0714285746216774,-0.020581118762493134,4,3,1,CEFTRIAXONE | BORTEZOMIB | FAMOTIDINE,AZATHIOPRINE,"CEFTRIAXONE:((26, 1),) | BORTEZOMIB:((21, 2),) | FAMOTIDINE:((0, 1),) | AZATHIOPRINE:((6, 1),)"
no_negative_expanded,1308,0.0017436034499245978,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,LEVOLEUCOVORIN,PALBOCICLIB,"LEVOLEUCOVORIN:((34, 0),) | PALBOCICLIB:((22, 1),)"
no_negative_expanded,1997,0.00173483031021034,0.10169491171836853,0.0714285746216774,0.03026633709669113,7,6,1,DEXAMETHASONE | BUDESONIDE | DEXAMETHASONE ACETATE | DOXORUBICIN | HYDROCORTISONE | METHYLPREDNISOLONE,POMALIDOMIDE,"DEXAMETHASONE:((19, 1),) | BUDESONIDE:((24, 1),) | DEXAMETHASONE ACETATE:((19, 1),) | DOXORUBICIN:((32, 1),) | HYDROCORTISONE:((19, 1),) | METHYLPREDNISOLONE:((22, 1),) | POMALIDOMIDE:((2, 2),)"
no_negative_expanded,305,0.0017344241129572402,0.033898305147886276,0.0714285746216774,-0.03753026947379112,3,2,1,CEFAZOLIN | CYCLOPHOSPHAMIDE,PALBOCICLIB,"CEFAZOLIN:((2, 2),) | CYCLOPHOSPHAMIDE:((1, 1),) | PALBOCICLIB:((21, 1), (23, 1))"
no_negative_expanded,227,0.001718832317544296,0.16949152946472168,0.0714285746216774,0.09806295484304428,11,10,1,IOPROMIDE | PACLITAXEL | ALBUTEROL | BORTEZOMIB | CHLORHEXIDINE GLUCONATE | EPHEDRINE | ETOPOSIDE | IOPAMIDOL | LABETALOL | TREOSULFAN,TREPROSTINIL,"IOPROMIDE:((6, 1), (23, 1)) | PACLITAXEL:((39, 1),) | ALBUTEROL:((16, 1),) | BORTEZOMIB:((1, 2),) | CHLORHEXIDINE GLUCONATE:((42, 1), (43, 1), (44, 1)) | EPHEDRINE:((9, 1),) | ETOPOSIDE:((34, 2), (30, 2)) | IOPAMIDOL:((30, 1),) | LABETALOL:((23, 1),) | TREOSULFAN:((14, 1), (15, 1))"
no_negative_expanded,753,0.001694439828102663,0.08474576473236084,0.0714285746216774,0.013317190110683441,6,5,1,AMOXICILLIN | CEFTRIAXONE | CEFUROXIME | CEFAZOLIN | ISOSORBIDE DINITRATE,AZATHIOPRINE,"AMOXICILLIN:((6, 2),) | CEFTRIAXONE:((15, 2),) | CEFUROXIME:((12, 2),) | CEFAZOLIN:((12, 2),) | ISOSORBIDE DINITRATE:((10, 1), (14, 1)) | AZATHIOPRINE:((17, 1),)"
no_negative_expanded,231,0.001661713144309492,0.050847455859184265,0.0714285746216774,-0.020581118762493134,4,3,1,AZITHROMYCIN | HYDROMORPHONE | MORPHINE,TREPROSTINIL,"AZITHROMYCIN:((12, 2),) | HYDROMORPHONE:((7, 1),) | MORPHINE:((7, 1),) | TREPROSTINIL:((13, 1), (16, 1))"
no_negative_expanded,1279,0.0016536900006462521,0.10169491171836853,0.0,0.10169491171836853,6,6,0,AMOXICILLIN | CEFTRIAXONE | CEFUROXIME | APREPITANT | CEFAZOLIN | ETOPOSIDE,,"AMOXICILLIN:((4, 1),) | CEFTRIAXONE:((14, 1),) | CEFUROXIME:((13, 1),) | APREPITANT:((30, 1),) | CEFAZOLIN:((11, 1),) | ETOPOSIDE:((29, 1),)"
no_negative_expanded,99,0.0016422763842578066,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,ENCORAFENIB,PIMAVANSERIN,"ENCORAFENIB:((11, 2),) | PIMAVANSERIN:((12, 2),)"
no_negative_expanded,780,0.0016196554879167767,0.033898305147886276,0.0714285746216774,-0.03753026947379112,3,2,1,ROCURONIUM | GLYCOPYRROLATE,CABOZANTINIB,"ROCURONIUM:((38, 0),) | GLYCOPYRROLATE:((23, 0),) | CABOZANTINIB:((10, 2),)"
no_negative_expanded,1564,0.0016191185406032606,0.11864406615495682,0.0,0.11864406615495682,7,7,0,BENDAMUSTINE | DROPERIDOL | FAMOTIDINE | HYDROCORTISONE | LEVOLEUCOVORIN | REMIFENTANIL | SUCCINYLCHOLINE,,"BENDAMUSTINE:((19, 1),) | DROPERIDOL:((18, 1),) | FAMOTIDINE:((12, 1),) | HYDROCORTISONE:((25, 1), (26, 1)) | LEVOLEUCOVORIN:((27, 1),) | REMIFENTANIL:((18, 1),) | SUCCINYLCHOLINE:((9, 1), (10, 1))"
no_negative_expanded,932,0.0016095622539781193,0.06779661029577255,0.0714285746216774,-0.003631964325904846,5,4,1,LIDOCAINE | CEFAZOLIN | FLUDARABINE | ZOLEDRONIC ACID,AZATHIOPRINE,"LIDOCAINE:((1, 1), (3, 1)) | CEFAZOLIN:((20, 1),) | FLUDARABINE:((0, 1),) | ZOLEDRONIC ACID:((3, 1),) | AZATHIOPRINE:((2, 1),)"
no_negative_expanded,736,0.001602312406064027,0.033898305147886276,0.0714285746216774,-0.03753026947379112,3,2,1,BORTEZOMIB | LEVOLEUCOVORIN,ALPRAZOLAM,"BORTEZOMIB:((9, 1),) | LEVOLEUCOVORIN:((25, 1),) | ALPRAZOLAM:((17, 2), (21, 2))"
no_negative_expanded,1445,0.0015417736466720384,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,ENCORAFENIB,PIMAVANSERIN,"ENCORAFENIB:((9, 1),) | PIMAVANSERIN:((4, 2),)"
no_negative_expanded,949,0.001535987244920385,0.033898305147886276,0.0714285746216774,-0.03753026947379112,3,2,1,LABETALOL | NEMTABRUTINIB,QUETIAPINE,"LABETALOL:((11, 2),) | NEMTABRUTINIB:((16, 2),) | QUETIAPINE:((19, 1), (21, 1))"
no_negative_expanded,1980,0.0015345614466686652,0.11864406615495682,0.0,0.11864406615495682,7,7,0,ROCURONIUM | APREPITANT | HYDROMORPHONE | KETAMINE | MORPHINE | VINBLASTINE | VINCRISTINE,,"ROCURONIUM:((14, 2),) | APREPITANT:((18, 1),) | HYDROMORPHONE:((13, 2),) | KETAMINE:((9, 1),) | MORPHINE:((13, 2),) | VINBLASTINE:((25, 1), (21, 1)) | VINCRISTINE:((25, 1), (21, 1))"
no_negative_expanded,135,0.001528973588855844,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,MIDAZOLAM,ALPRAZOLAM,"MIDAZOLAM:((15, 1),) | ALPRAZOLAM:((15, 1),)"
no_negative_expanded,997,0.0015208062272003226,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,NEMTABRUTINIB,RELUGOLIX,"NEMTABRUTINIB:((13, 2),) | RELUGOLIX:((30, 2),)"
no_negative_expanded,1012,0.0015056706180814625,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,METAMIZOLE,OLANZAPINE,"METAMIZOLE:((14, 2),) | OLANZAPINE:((4, 1),)"
no_negative_expanded,296,0.0015055275932120723,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,MORPHINE,AZATHIOPRINE,"MORPHINE:((5, 2),) | AZATHIOPRINE:((5, 1),)"
no_negative_expanded,1791,0.0014684211910408432,0.08474576473236084,0.1428571492433548,-0.05811138451099396,7,5,2,DEXAMETHASONE | DEXAMETHASONE ACETATE | DROPERIDOL | REMIFENTANIL | SUFENTANIL,ABEMACICLIB | QUETIAPINE,"DEXAMETHASONE:((13, 1),) | DEXAMETHASONE ACETATE:((13, 1),) | DROPERIDOL:((2, 1),) | REMIFENTANIL:((14, 1),) | SUFENTANIL:((14, 1),) | ABEMACICLIB:((5, 1), (2, 1)) | QUETIAPINE:((5, 1),)"
no_negative_expanded,1843,0.0014596047692819894,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,DIPHENHYDRAMINE,APREMILAST,"DIPHENHYDRAMINE:((7, 2), (13, 2)) | APREMILAST:((16, 2),)"
no_negative_expanded,387,0.0014095917590829638,0.08474576473236084,0.0,0.08474576473236084,5,5,0,AMOXICILLIN | CEFTRIAXONE | CEFUROXIME | ONDANSETRON | CEFAZOLIN,,"AMOXICILLIN:((9, 1),) | CEFTRIAXONE:((18, 1),) | CEFUROXIME:((11, 1),) | ONDANSETRON:((3, 2),) | CEFAZOLIN:((15, 1),)"
no_negative_expanded,806,0.001402022073684863,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,NEMTABRUTINIB,AZATHIOPRINE,"NEMTABRUTINIB:((15, 1),) | AZATHIOPRINE:((13, 1),)"
no_negative_expanded,652,0.0013833901720618669,0.033898305147886276,0.0714285746216774,-0.03753026947379112,3,2,1,DEXCHLORPHENIRAMINE | DIPHENHYDRAMINE,RELUGOLIX,"DEXCHLORPHENIRAMINE:((1, 1),) | DIPHENHYDRAMINE:((1, 1),) | RELUGOLIX:((1, 1),)"
no_negative_expanded,1360,0.001379649460954092,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,SUCCINYLCHOLINE,CABOZANTINIB,"SUCCINYLCHOLINE:((1, 2), (16, 2)) | CABOZANTINIB:((25, 2),)"
no_negative_expanded,1034,0.0013693034364670432,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,SUCCINYLCHOLINE,POMALIDOMIDE,"SUCCINYLCHOLINE:((4, 2), (6, 2), (13, 2)) | POMALIDOMIDE:((5, 1),)"
no_negative_expanded,1989,0.0013558816034281087,0.033898305147886276,0.0714285746216774,-0.03753026947379112,3,2,1,ROCURONIUM | IOPAMIDOL,RELUGOLIX,"ROCURONIUM:((30, 2),) | IOPAMIDOL:((12, 2), (21, 2)) | RELUGOLIX:((39, 1),)"
no_negative_expanded,787,0.0013339593303174472,0.1525423675775528,0.0714285746216774,0.0811137929558754,10,9,1,CEFUROXIME | DEXAMETHASONE | PACLITAXEL | BUDESONIDE | DEXAMETHASONE ACETATE | ENCORAFENIB | METHYLPREDNISOLONE | VINBLASTINE | VINCRISTINE,CABOZANTINIB,"CEFUROXIME:((7, 1),) | DEXAMETHASONE:((12, 1),) | PACLITAXEL:((23, 1),) | BUDESONIDE:((16, 1),) | DEXAMETHASONE ACETATE:((12, 1),) | ENCORAFENIB:((25, 2),) | METHYLPREDNISOLONE:((18, 1),) | VINBLASTINE:((33, 1),) | VINCRISTINE:((33, 1),) | CABOZANTINIB:((7, 2),)"
no_negative_expanded,881,0.0013329926004834113,0.20338982343673706,0.2142857164144516,-0.010895892977714539,15,12,3,IOPROMIDE | LIDOCAINE | AZITHROMYCIN | BENDAMUSTINE | CYCLOPHOSPHAMIDE | DEXCHLORPHENIRAMINE | DIPHENHYDRAMINE | MELPHALAN | METAMIZOLE | MIDAZOLAM | REMIFENTANIL | SUFENTANIL,PIMAVANSERIN | RELUGOLIX | ALPRAZOLAM,"IOPROMIDE:((1, 0),) | LIDOCAINE:((2, 0),) | AZITHROMYCIN:((40, 0),) | BENDAMUSTINE:((8, 0),) | CYCLOPHOSPHAMIDE:((7, 0),) | DEXCHLORPHENIRAMINE:((1, 0),) | DIPHENHYDRAMINE:((1, 0),) | MELPHALAN:((12, 0),) | METAMIZOLE:((14, 0),) | MIDAZOLAM:((14, 1),)"
no_negative_expanded,1612,0.0013318718653571719,0.10169491171836853,0.0,0.10169491171836853,6,6,0,DEXAMETHASONE | BUDESONIDE | DOXORUBICIN | METHYLPREDNISOLONE | VINBLASTINE | VINCRISTINE,,"DEXAMETHASONE:((21, 2),) | BUDESONIDE:((26, 2),) | DOXORUBICIN:((34, 2),) | METHYLPREDNISOLONE:((24, 2),) | VINBLASTINE:((27, 2),) | VINCRISTINE:((27, 2),)"
no_negative_expanded,715,0.001330264449839405,0.06779661029577255,0.0714285746216774,-0.003631964325904846,5,4,1,CEFUROXIME | HYDROCORTISONE | ISOSORBIDE DINITRATE | LEVOLEUCOVORIN,AZATHIOPRINE,"CEFUROXIME:((28, 0),) | HYDROCORTISONE:((29, 0),) | ISOSORBIDE DINITRATE:((11, 0), (15, 0)) | LEVOLEUCOVORIN:((30, 0), (33, 0)) | AZATHIOPRINE:((18, 0),)"
no_negative_expanded,547,0.0013183998486253551,0.1355932205915451,0.0,0.1355932205915451,8,8,0,CEFTRIAXONE | CEFUROXIME | DEXAMETHASONE | BUDESONIDE | DEXAMETHASONE ACETATE | METHYLPREDNISOLONE | VINBLASTINE | VINCRISTINE,,"CEFTRIAXONE:((23, 2),) | CEFUROXIME:((1, 2),) | DEXAMETHASONE:((11, 1),) | BUDESONIDE:((15, 1),) | DEXAMETHASONE ACETATE:((11, 1),) | METHYLPREDNISOLONE:((17, 1),) | VINBLASTINE:((31, 1), (38, 1)) | VINCRISTINE:((31, 1), (38, 1))"
no_negative_expanded,1154,0.001306182963575145,0.1525423675775528,0.0,0.1525423675775528,9,9,0,DEXAMETHASONE | PACLITAXEL | AZITHROMYCIN | DEXAMETHASONE ACETATE | DOXORUBICIN | HYDROCORTISONE | METHYLPREDNISOLONE | VINBLASTINE | VINCRISTINE,,"DEXAMETHASONE:((23, 1),) | PACLITAXEL:((40, 1),) | AZITHROMYCIN:((45, 1), (51, 1)) | DEXAMETHASONE ACETATE:((26, 1),) | DOXORUBICIN:((36, 1),) | HYDROCORTISONE:((30, 1),) | METHYLPREDNISOLONE:((26, 1),) | VINBLASTINE:((45, 1), (58, 1)) | VINCRISTINE:((46, 1), (59, 1))"
no_negative_expanded,1238,0.0012803078808404451,0.06779661029577255,0.0714285746216774,-0.003631964325904846,5,4,1,REMIFENTANIL | SUFENTANIL | VINBLASTINE | VINCRISTINE,APREMILAST,"REMIFENTANIL:((2, 1),) | SUFENTANIL:((2, 1),) | VINBLASTINE:((37, 1),) | VINCRISTINE:((37, 1),) | APREMILAST:((1, 1),)"
no_negative_expanded,809,0.0012712574532532089,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,APREPITANT,PIMAVANSERIN,"APREPITANT:((8, 1), (12, 1)) | PIMAVANSERIN:((24, 1),)"
no_negative_expanded,1911,0.0012701120426451315,0.050847455859184265,0.0714285746216774,-0.020581118762493134,4,3,1,BENDAMUSTINE | CHLORHEXIDINE GLUCONATE | DROPERIDOL,TREPROSTINIL,"BENDAMUSTINE:((18, 1),) | CHLORHEXIDINE GLUCONATE:((12, 1), (13, 1), (14, 1)) | DROPERIDOL:((17, 1),) | TREPROSTINIL:((2, 1), (3, 1))"
no_negative_expanded,1728,0.0012358027176608468,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,SEVOFLURANE,QUETIAPINE,"SEVOFLURANE:((0, 2),) | QUETIAPINE:((19, 2),)"
no_negative_expanded,1028,0.0012349075881278161,0.1355932205915451,0.1428571492433548,-0.007263928651809692,10,8,2,ROCURONIUM | BENDAMUSTINE | CYCLOPHOSPHAMIDE | GABAPENTIN | GLYCOPYRROLATE | IFOSFAMIDE | KETAMINE | MELPHALAN,PALBOCICLIB | IBRUTINIB,"ROCURONIUM:((32, 1), (33, 1)) | BENDAMUSTINE:((10, 2), (13, 2)) | CYCLOPHOSPHAMIDE:((0, 1), (9, 2), (12, 2)) | GABAPENTIN:((1, 1), (0, 1), (5, 1)) | GLYCOPYRROLATE:((12, 1), (13, 1)) | IFOSFAMIDE:((0, 1),) | KETAMINE:((4, 1), (5, 1)) | MELPHALAN:((14, 2), (17, 2)) | PALBOCICLIB:((27, 1), (28, 1)) | IBRUTINIB:((6, 1),)"
no_negative_expanded,2021,0.0012286932691819592,0.1355932205915451,0.0,0.1355932205915451,8,8,0,CEFTRIAXONE | DEXAMETHASONE | BENDAMUSTINE | BUDESONIDE | DEXAMETHASONE ACETATE | ETOPOSIDE | METHYLPREDNISOLONE | NAPROXEN,,"CEFTRIAXONE:((26, 2),) | DEXAMETHASONE:((11, 2),) | BENDAMUSTINE:((7, 2),) | BUDESONIDE:((15, 2),) | DEXAMETHASONE ACETATE:((11, 2),) | ETOPOSIDE:((31, 2), (33, 2)) | METHYLPREDNISOLONE:((17, 2),) | NAPROXEN:((2, 2),)"
no_negative_expanded,1453,0.0012085968785565356,0.050847455859184265,0.0714285746216774,-0.020581118762493134,4,3,1,APREPITANT | ETOPOSIDE | SEVOFLURANE,TREPROSTINIL,"APREPITANT:((9, 1), (10, 1), (11, 1)) | ETOPOSIDE:((19, 1),) | SEVOFLURANE:((4, 1), (5, 1), (6, 1)) | TREPROSTINIL:((11, 2),)"
no_negative_expanded,1441,0.0011793135530473718,0.06779661029577255,0.0,0.06779661029577255,4,4,0,CEFTRIAXONE | CEFUROXIME | ROCURONIUM | CEFAZOLIN,,"CEFTRIAXONE:((14, 2),) | CEFUROXIME:((13, 2),) | ROCURONIUM:((24, 2), (26, 2)) | CEFAZOLIN:((11, 2),)"
no_negative_expanded,1563,0.0011726088184492015,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,MIDAZOLAM,TREPROSTINIL,"MIDAZOLAM:((4, 1),) | TREPROSTINIL:((13, 2),)"
no_negative_expanded,1855,0.0011653818289722967,0.16949152946472168,0.1428571492433548,0.026634380221366882,12,10,2,CEFTRIAXONE | BENDAMUSTINE | CYTARABINE | ENCORAFENIB | FAMOTIDINE | FLUDARABINE | KETAMINE | LEVOLEUCOVORIN | MIDAZOLAM | NAPROXEN,PALBOCICLIB | ABEMACICLIB,"CEFTRIAXONE:((3, 1), (29, 1)) | BENDAMUSTINE:((15, 1),) | CYTARABINE:((5, 1),) | ENCORAFENIB:((22, 1),) | FAMOTIDINE:((2, 1),) | FLUDARABINE:((4, 1), (6, 1)) | KETAMINE:((7, 1),) | LEVOLEUCOVORIN:((6, 1),) | MIDAZOLAM:((5, 2),) | NAPROXEN:((5, 1), (4, 1))"
no_negative_expanded,486,0.0011504658928067418,0.1525423675775528,0.0,0.1525423675775528,9,9,0,IOPROMIDE | PACLITAXEL | AZITHROMYCIN | BORTEZOMIB | HYDROMORPHONE | IOPAMIDOL | LEVOLEUCOVORIN | MORPHINE | ZOLEDRONIC ACID,,"IOPROMIDE:((16, 1),) | PACLITAXEL:((31, 1),) | AZITHROMYCIN:((6, 1),) | BORTEZOMIB:((18, 1),) | HYDROMORPHONE:((1, 1),) | IOPAMIDOL:((12, 1), (21, 1)) | LEVOLEUCOVORIN:((22, 1),) | MORPHINE:((1, 1),) | ZOLEDRONIC ACID:((9, 1), (13, 1))"
no_negative_expanded,1794,0.0011453059891104395,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,METHYLPREDNISOLONE,PIMAVANSERIN,"METHYLPREDNISOLONE:((3, 2),) | PIMAVANSERIN:((3, 2),)"
no_negative_expanded,1573,0.0011438767593717613,0.08474576473236084,0.0714285746216774,0.013317190110683441,6,5,1,ONDANSETRON | ALBUTEROL | IFOSFAMIDE | VINBLASTINE | VINCRISTINE,PIMAVANSERIN,"ONDANSETRON:((15, 2),) | ALBUTEROL:((14, 2),) | IFOSFAMIDE:((0, 2),) | VINBLASTINE:((11, 1), (15, 2)) | VINCRISTINE:((11, 1), (15, 2)) | PIMAVANSERIN:((11, 2),)"
no_negative_expanded,1962,0.001136535354745957,0.033898305147886276,0.0714285746216774,-0.03753026947379112,3,2,1,VINBLASTINE | VINCRISTINE,POMALIDOMIDE,"VINBLASTINE:((20, 2),) | VINCRISTINE:((20, 2),) | POMALIDOMIDE:((0, 2),)"
no_negative_expanded,1369,0.0011238699460032083,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,TREOSULFAN,QUETIAPINE,"TREOSULFAN:((4, 2), (9, 2)) | QUETIAPINE:((10, 2),)"
no_negative_expanded,865,0.0011132661064772007,0.033898305147886276,0.0714285746216774,-0.03753026947379112,3,2,1,GLYCOPYRROLATE | TREOSULFAN,ABEMACICLIB,"GLYCOPYRROLATE:((9, 2),) | TREOSULFAN:((8, 2), (5, 2)) | ABEMACICLIB:((1, 2),)"
no_negative_expanded,222,0.0011099254108648852,0.18644067645072937,0.0714285746216774,0.11501210182905197,12,11,1,DEXAMETHASONE | IOPROMIDE | ALBUTEROL | BUDESONIDE | CHLORHEXIDINE GLUCONATE | CYTARABINE | DOXORUBICIN | FLUDARABINE | IOPAMIDOL | METHYLPREDNISOLONE | NEMTABRUTINIB,QUETIAPINE,"DEXAMETHASONE:((22, 1),) | IOPROMIDE:((5, 1), (22, 1)) | ALBUTEROL:((15, 1),) | BUDESONIDE:((27, 1),) | CHLORHEXIDINE GLUCONATE:((46, 1), (59, 1)) | CYTARABINE:((14, 1),) | DOXORUBICIN:((35, 1),) | FLUDARABINE:((15, 1),) | IOPAMIDOL:((17, 1), (19, 1), (26, 1)) | METHYLPREDNISOLONE:((25, 1),)"
no_negative_expanded,586,0.0011091706300691406,0.033898305147886276,0.0714285746216774,-0.03753026947379112,3,2,1,IOPROMIDE | IOPAMIDOL,PALBOCICLIB,"IOPROMIDE:((13, 1), (9, 1)) | IOPAMIDOL:((9, 1), (7, 1)) | PALBOCICLIB:((2, 1),)"
no_negative_expanded,638,0.0011052332552827185,0.033898305147886276,0.0714285746216774,-0.03753026947379112,3,2,1,VINBLASTINE | VINCRISTINE,PIMAVANSERIN,"VINBLASTINE:((29, 2),) | VINCRISTINE:((29, 2),) | PIMAVANSERIN:((8, 2),)"
no_negative_expanded,119,0.001100633371711062,0.08474576473236084,0.0,0.08474576473236084,5,5,0,CYTARABINE | DROPERIDOL | GLYCOPYRROLATE | VINBLASTINE | VINCRISTINE,,"CYTARABINE:((2, 2),) | DROPERIDOL:((12, 1),) | GLYCOPYRROLATE:((4, 1),) | VINBLASTINE:((19, 1),) | VINCRISTINE:((19, 1),)"
no_negative_expanded,206,0.0010986249439052826,0.016949152573943138,0.0714285746216774,-0.05447942018508911,2,1,1,AZITHROMYCIN,PALBOCICLIB,"AZITHROMYCIN:((37, 1),) | PALBOCICLIB:((5, 2),)"
no_negative_expanded,1005,0.001087413678094616,0.033898305147886276,0.0714285746216774,-0.03753026947379112,3,2,1,IOPROMIDE | SUFENTANIL,PIMAVANSERIN,"IOPROMIDE:((29, 1),) | SUFENTANIL:((25, 1),) | PIMAVANSERIN:((15, 2),)"
no_negative_expanded,724,0.0010842112239828443,0.06779661029577255,0.0714285746216774,-0.003631964325904846,5,4,1,APREPITANT | FAMOTIDINE | MIDAZOLAM | NEMTABRUTINIB,ALPRAZOLAM,"APREPITANT:((20, 2),) | FAMOTIDINE:((1, 1),) | MIDAZOLAM:((13, 1),) | NEMTABRUTINIB:((11, 2),) | ALPRAZOLAM:((13, 1),)"
positive_high_vs_all_negative,381,0.024184296548032492,0.25,0.0,0.25,3,3,0,DICLOFENAC | IOPROMIDE | LIDOCAINE,,"DICLOFENAC:((11, 1),) | IOPROMIDE:((11, 1),) | LIDOCAINE:((9, 1),)"
positive_high_vs_all_negative,679,0.02376169086646094,0.25,0.021276595070958138,0.228723406791687,4,3,1,DEXAMETHASONE | PACLITAXEL | ROCURONIUM,ADAPALENE,"DEXAMETHASONE:((16, 1),) | PACLITAXEL:((17, 1),) | ROCURONIUM:((17, 1),) | ADAPALENE:((22, 1), (26, 1), (30, 1))"
positive_high_vs_all_negative,875,0.022975893886967805,0.0,0.42553192377090454,-0.42553192377090454,20,0,20,,CABOZANTINIB | CLOZAPINE | ABEMACICLIB | ALPRAZOLAM | APREMILAST | OLANZAPINE | ADAPALENE | AMBRISENTAN | ARIPIPRAZOLE | FENFLURAMINE | FLUCONAZOLE | HYDROCHLOROTHIAZIDE | LORAZEPAM | MESALAMINE | NINTEDANIB | OSIMERTINIB | RISPERIDONE | SPARSENTAN | TAFAMIDIS | VENETOCLAX,"CABOZANTINIB:((3, 1), (10, 1)) | CLOZAPINE:((14, 1),) | ABEMACICLIB:((23, 1), (27, 1)) | ALPRAZOLAM:((8, 1),) | APREMILAST:((8, 1),) | OLANZAPINE:((2, 1),) | ADAPALENE:((4, 1), (9, 1), (14, 1)) | AMBRISENTAN:((2, 1),) | ARIPIPRAZOLE:((10, 1),) | FENFLURAMINE:((7, 1),)"
positive_high_vs_all_negative,745,0.01845225669377037,0.25,0.021276595070958138,0.228723406791687,4,3,1,ACETAMINOPHEN | AMOXICILLIN | CEFUROXIME,SPARSENTAN,"ACETAMINOPHEN:((7, 1),) | AMOXICILLIN:((16, 1),) | CEFUROXIME:((21, 1),) | SPARSENTAN:((38, 1),)"
positive_high_vs_all_negative,5,0.017401603311945242,0.25,0.0,0.25,3,3,0,AMOXICILLIN | CEFTRIAXONE | CEFUROXIME,,"AMOXICILLIN:((7, 1),) | CEFTRIAXONE:((16, 1),) | CEFUROXIME:((15, 1),)"
positive_high_vs_all_negative,378,0.017036292263913046,0.1666666716337204,0.5106382966041565,-0.3439716100692749,26,2,24,CEFTRIAXONE | ONDANSETRON,CABOZANTINIB | CLOZAPINE | PALBOCICLIB | RELUGOLIX | ABEMACICLIB | ALPRAZOLAM | AZATHIOPRINE | IBRUTINIB | OLANZAPINE | QUETIAPINE | AMBRISENTAN | AZACITIDINE | CANDESARTAN | FLUCONAZOLE | LETROZOLE | LORAZEPAM | MACITENTAN | MIRTAZAPINE | OSIMERTINIB | RIOCIGUAT,"CEFTRIAXONE:((3, 0), (29, 0)) | ONDANSETRON:((2, 0),) | CABOZANTINIB:((8, 0),) | CLOZAPINE:((8, 0),) | PALBOCICLIB:((7, 0), (9, 0), (14, 0)) | RELUGOLIX:((25, 0), (26, 0), (14, 2)) | ABEMACICLIB:((11, 0), (17, 0), (21, 0)) | ALPRAZOLAM:((2, 0), (3, 0), (14, 0)) | AZATHIOPRINE:((3, 0), (8, 0), (10, 0)) | IBRUTINIB:((12, 0), (14, 0), (18, 0))"
positive_high_vs_all_negative,387,0.016965384383246764,0.3333333432674408,0.0,0.3333333432674408,4,4,0,AMOXICILLIN | CEFTRIAXONE | CEFUROXIME | ONDANSETRON,,"AMOXICILLIN:((9, 1),) | CEFTRIAXONE:((18, 1),) | CEFUROXIME:((11, 1),) | ONDANSETRON:((3, 2),)"
positive_high_vs_all_negative,251,0.016340137370386632,0.25,0.0,0.25,3,3,0,AMOXICILLIN | DEXAMETHASONE | LIDOCAINE,,"AMOXICILLIN:((12, 2),) | DEXAMETHASONE:((26, 1),) | LIDOCAINE:((2, 1),)"
positive_high_vs_all_negative,1422,0.014993204797830478,0.25,0.0,0.25,3,3,0,CEFTRIAXONE | CEFUROXIME | ONDANSETRON,,"CEFTRIAXONE:((23, 1),) | CEFUROXIME:((1, 1),) | ONDANSETRON:((10, 1),)"
positive_high_vs_all_negative,1731,0.013879713573802577,0.1666666716337204,0.021276595070958138,0.1453900784254074,3,2,1,IOPROMIDE | LIDOCAINE,AMBRISENTAN,"IOPROMIDE:((25, 2),) | LIDOCAINE:((8, 2),) | AMBRISENTAN:((3, 1), (1, 1))"
positive_high_vs_all_negative,1816,0.013155878969016887,0.25,0.08510638028383255,0.16489362716674805,7,3,4,ACETAMINOPHEN | IOPROMIDE | LIDOCAINE,CABOZANTINIB | RELUGOLIX | APREMILAST | OSIMERTINIB,"ACETAMINOPHEN:((3, 1),) | IOPROMIDE:((25, 1),) | LIDOCAINE:((8, 1),) | CABOZANTINIB:((21, 1), (29, 1)) | RELUGOLIX:((38, 1),) | APREMILAST:((26, 1),) | OSIMERTINIB:((23, 1),)"
