scenario,split_type,analysis_drug_name,model_label,faers_signal_class,treatment_confounded_candidate,treatment_confounded_category,recommended_label_status,mean_prob_positive,sd_prob_positive,median_prob_positive,n_predictions,mean_pred_0_5,mean_pred_train_youden
exclude_core_treatment_positive_only,random,AMOXICILLIN,1,positive_high,False,,retain,0.6109450818642165,0.03453687048103224,0.6091519895986053,20,1.0,0.95
exclude_core_treatment_positive_only,random,APREMILAST,0,negative_moderate,False,,retain,0.4997999915321536,0.02959146798031936,0.5007897895588672,20,0.5,0.35
exclude_core_treatment_positive_only,random,APREPITANT,1,positive_moderate,False,,retain,0.4262178768035409,0.029448716532664437,0.4291118249424304,20,0.0,0.0
exclude_core_treatment_positive_only,random,ARIPIPRAZOLE,0,negative_expanded,False,,retain,0.38334183805077104,0.024741874454196403,0.38560946118942224,20,0.0,0.0
exclude_core_treatment_positive_only,random,AZACITIDINE,0,negative_expanded,False,,retain,0.6844222563844304,0.035939944083882416,0.6697410727534597,20,1.0,1.0
exclude_core_treatment_positive_only,random,AZATHIOPRINE,0,negative_moderate,False,,retain,0.5160264616295342,0.02872897477737233,0.5250613193823699,20,0.75,0.4
exclude_core_treatment_positive_only,random,AZITHROMYCIN,1,positive_moderate,False,,retain,0.5901449882123221,0.029635615846081143,0.5919368261789566,20,1.0,1.0
exclude_core_treatment_positive_only,random,BENDAMUSTINE,1,positive_moderate,False,,retain,0.5375272731206792,0.03343443577227519,0.5376459768429283,20,0.95,0.55
exclude_core_treatment_positive_only,random,BORTEZOMIB,1,positive_moderate,False,,retain,0.4729027527870401,0.0395251128252857,0.4676853345373161,20,0.2,0.1
exclude_core_treatment_positive_only,random,CABOZANTINIB,0,negative_high,False,,retain,0.447470243002941,0.04324937141193079,0.4340448948029799,20,0.15,0.05
exclude_core_treatment_positive_only,random,CANDESARTAN,0,negative_expanded,False,,retain,0.38472051624908776,0.019575227560040334,0.3803092727376649,20,0.0,0.0
exclude_core_treatment_positive_only,random,CEFAZOLIN,1,positive_moderate,False,,retain,0.6559081841516201,0.034190883928004144,0.6652674921974595,20,1.0,1.0
exclude_core_treatment_positive_only,random,CEFTRIAXONE,1,positive_high,False,,retain,0.6456470417202366,0.04339884970121667,0.650533674201949,20,1.0,1.0
exclude_core_treatment_positive_only,random,CEFUROXIME,1,positive_high,False,,retain,0.6629993600301237,0.03472366333682551,0.6561065803135782,20,1.0,1.0
exclude_core_treatment_positive_only,random,CHLORHEXIDINE GLUCONATE,1,positive_moderate,False,,retain,0.6421099336565905,0.034281836777709025,0.642043459303517,20,1.0,1.0
exclude_core_treatment_positive_only,random,CHOLECALCIFEROL,0,negative_expanded,False,,retain,0.48387617056222226,0.06976979747586182,0.45979385534140776,20,0.4,0.3
exclude_core_treatment_positive_only,random,CLOPIDOGREL,0,negative_expanded,False,,retain,0.4938955354537128,0.04193206705512349,0.5061137161149445,20,0.55,0.35
exclude_core_treatment_positive_only,random,CLOZAPINE,0,negative_high,False,,retain,0.2350191386027638,0.041367352957580386,0.21551624665353203,20,0.0,0.0
exclude_core_treatment_positive_only,random,COCAINE,0,negative_expanded,False,,retain,0.5347570911101237,0.044877795976066594,0.5477614589227302,20,0.85,0.65
exclude_core_treatment_positive_only,random,CYCLOPHOSPHAMIDE,1,positive_moderate,False,,retain,0.674395888743059,0.043940802343303255,0.6859705597521306,20,1.0,1.0
exclude_core_treatment_positive_only,random,CYTARABINE,1,positive_moderate,False,,retain,0.5464827611814169,0.051257915838207206,0.5432684320854457,20,0.8,0.7
exclude_core_treatment_positive_only,random,DICLOFENAC,1,positive_high,False,,retain,0.5441554339766077,0.03173359400167692,0.5401507284431988,20,0.9,0.85
exclude_core_treatment_positive_only,random,DOXORUBICIN,1,positive_moderate,False,,retain,0.5059725552781713,0.032506390371929726,0.4972007167314155,20,0.45,0.3
exclude_core_treatment_positive_only,random,DROPERIDOL,1,positive_moderate,False,,retain,0.4627938944445071,0.03334101620394875,0.4586948085097594,20,0.1,0.0
exclude_core_treatment_positive_only,random,ENCORAFENIB,1,positive_moderate,False,,retain,0.34693333572832946,0.0422375190350019,0.3364229989105921,20,0.0,0.0
exclude_core_treatment_positive_only,random,EPHEDRINE,1,positive_moderate,False,,retain,0.4725478094878957,0.0643791099883197,0.46066480813204946,20,0.25,0.2
exclude_core_treatment_positive_only,random,ERGOCALCIFEROL,0,negative_expanded,False,,retain,0.4518400949934852,0.0696685652488052,0.44527938300520725,20,0.3,0.2
exclude_core_treatment_positive_only,random,ETOPOSIDE,1,positive_moderate,False,,retain,0.5225883983537525,0.03192919282183331,0.5236685730065598,20,0.75,0.55
exclude_core_treatment_positive_only,random,FENFLURAMINE,0,negative_expanded,False,,retain,0.4978530647079877,0.04755994848263647,0.491403359625587,20,0.5,0.3
exclude_core_treatment_positive_only,random,FLUCONAZOLE,0,negative_expanded,False,,retain,0.46250374360997837,0.031290049605647935,0.45714534361543935,20,0.1,0.0
exclude_core_treatment_positive_only,random,FLUDARABINE,1,positive_moderate,False,,retain,0.47799932500199516,0.0636729509470785,0.4521947039768781,20,0.35,0.2
exclude_core_treatment_positive_only,random,GABAPENTIN,1,positive_moderate,False,,retain,0.6393751770920734,0.05008216847634842,0.639189159047115,20,1.0,0.95
exclude_core_treatment_positive_only,random,GLYCOPYRROLATE,1,positive_moderate,False,,retain,0.5129141773508615,0.03349320046206927,0.5106547808786048,20,0.7,0.45
exclude_core_treatment_positive_only,random,HYDROCHLOROTHIAZIDE,0,negative_expanded,False,,retain,0.5140235352343521,0.02916301845109443,0.5160113347266571,20,0.6,0.4
exclude_core_treatment_positive_only,random,HYDROMORPHONE,1,positive_moderate,False,,retain,0.5420648866973204,0.054290620023154657,0.5541732923981126,20,0.75,0.65
exclude_core_treatment_positive_only,random,IBRUTINIB,0,negative_moderate,False,,retain,0.3625032426352678,0.027226997267427964,0.3619855824419367,20,0.0,0.0
exclude_core_treatment_positive_only,random,IFOSFAMIDE,1,positive_moderate,False,,retain,0.6484034676546582,0.04497490107801713,0.6510679721007889,20,1.0,1.0
exclude_core_treatment_positive_only,random,IOPAMIDOL,1,positive_moderate,False,,retain,0.7117964882756357,0.026351081049345755,0.7130735100525787,20,1.0,1.0
exclude_core_treatment_positive_only,random,IOPROMIDE,1,positive_high,False,,retain,0.6774875453454041,0.03019769024521315,0.6707871136017223,20,1.0,1.0
exclude_core_treatment_positive_only,random,ISOSORBIDE DINITRATE,1,positive_moderate,False,,retain,0.6354323404423379,0.04035324292871829,0.6385515933910928,20,1.0,1.0
exclude_core_treatment_positive_only,random,ISOTRETINOIN,0,negative_expanded,False,,retain,0.5991536196453224,0.031435182464650144,0.6071462155514231,20,1.0,0.95
exclude_core_treatment_positive_only,random,KETAMINE,1,positive_moderate,False,,retain,0.42534215811495,0.026012284621904507,0.4214285071595498,20,0.0,0.0
exclude_core_treatment_positive_only,random,LABETALOL,1,positive_moderate,False,,retain,0.5550261250771225,0.04062439948481301,0.549897566998724,20,0.95,0.8
exclude_core_treatment_positive_only,random,LACOSAMIDE,0,negative_expanded,False,,retain,0.5599836493102804,0.03549597308663394,0.5660973897603232,20,0.95,0.8
exclude_core_treatment_positive_only,random,LETROZOLE,0,negative_expanded,False,,retain,0.5131896740290783,0.0360387843028819,0.5161632169229902,20,0.6,0.4
exclude_core_treatment_positive_only,random,LEVOLEUCOVORIN,1,positive_moderate,False,,retain,0.539344858188545,0.0321678253103234,0.5390507905438939,20,0.9,0.65
exclude_core_treatment_positive_only,random,LEVONORGESTREL,0,negative_expanded,False,,retain,0.5565677939016839,0.03068986904790814,0.5549996189214446,20,0.95,0.8
exclude_core_treatment_positive_only,random,LIDOCAINE,1,positive_high,False,,retain,0.5932065758088243,0.03677939533968399,0.6034356112141674,20,1.0,0.95
exclude_core_treatment_positive_only,random,LISDEXAMFETAMINE,0,negative_expanded,False,,retain,0.517312734069936,0.03977219170298745,0.5099645920638387,20,0.65,0.3
exclude_core_treatment_positive_only,random,LORAZEPAM,0,negative_expanded,False,,retain,0.4421229134283845,0.034567480041510494,0.4367009796932779,20,0.05,0.05
exclude_core_treatment_positive_only,random,MACITENTAN,0,negative_expanded,False,,retain,0.43188769002453214,0.029861046860769996,0.436483348731497,20,0.0,0.0
exclude_core_treatment_positive_only,random,MELPHALAN,1,positive_moderate,False,,retain,0.5606173163822953,0.02743317880996598,0.5549308447558257,20,1.0,0.85
exclude_core_treatment_positive_only,random,MESALAMINE,0,negative_expanded,False,,retain,0.6466737638045871,0.027442244772904738,0.6503693938864197,20,1.0,1.0
exclude_core_treatment_positive_only,random,METAMIZOLE,1,positive_moderate,False,,retain,0.4670452312273198,0.027928765409114705,0.47130842751640734,20,0.05,0.0
exclude_core_treatment_positive_only,random,METHAMPHETAMINE,0,negative_expanded,False,,retain,0.5045919921466762,0.0475314067011216,0.49443203728182006,20,0.45,0.3
exclude_core_treatment_positive_only,random,MIDAZOLAM,1,positive_moderate,False,,retain,0.2541394970580807,0.045018621556063274,0.24872761829298584,20,0.0,0.0
exclude_core_treatment_positive_only,random,MIRTAZAPINE,0,negative_expanded,False,,retain,0.40385694273487366,0.034446863491656377,0.4035454936694466,20,0.0,0.05
exclude_core_treatment_positive_only,random,MORPHINE,1,positive_moderate,False,,retain,0.5816724884952228,0.06639576558381936,0.6078151756291895,20,0.8,0.75
exclude_core_treatment_positive_only,random,NAPROXEN,1,positive_moderate,False,,retain,0.4409355781220053,0.03654329166979822,0.4253295199359381,20,0.1,0.05
exclude_core_treatment_positive_only,random,NEMTABRUTINIB,1,positive_moderate,False,,retain,0.3761184059982965,0.04608901304990925,0.37361375644539774,20,0.0,0.0
exclude_core_treatment_positive_only,random,NINTEDANIB,0,negative_expanded,False,,retain,0.5374560509290868,0.04598618113390187,0.537531802094317,20,0.85,0.55
exclude_core_treatment_positive_only,random,OLANZAPINE,0,negative_moderate,False,,retain,0.26404473588354616,0.04802263416456661,0.25684465736453893,20,0.0,0.0
exclude_core_treatment_positive_only,random,ONDANSETRON,1,positive_high,False,,retain,0.3794855001541295,0.03266697363630544,0.37537750692450705,20,0.0,0.0
exclude_core_treatment_positive_only,random,OSIMERTINIB,0,negative_expanded,False,,retain,0.45457575869171646,0.0486027649458493,0.45622243114674943,20,0.15,0.1
exclude_core_treatment_positive_only,random,PACLITAXEL,1,positive_high,False,,retain,0.5125891349812359,0.0384220336307814,0.5099136698022562,20,0.6,0.45
exclude_core_treatment_positive_only,random,PALBOCICLIB,0,negative_high,False,,retain,0.4255412313446555,0.032893388982843726,0.4302180728352411,20,0.0,0.0
exclude_core_treatment_positive_only,random,PIMAVANSERIN,0,negative_high,False,,retain,0.4228297652920558,0.025731752992419643,0.41806738752203576,20,0.0,0.05
exclude_core_treatment_positive_only,random,POMALIDOMIDE,0,negative_high,False,,retain,0.47270054967951547,0.039452315756398085,0.47262617544510055,20,0.2,0.1
exclude_core_treatment_positive_only,random,PROPOFOL,1,positive_high,False,,retain,0.5017082938358802,0.03901821847045136,0.4998741206485383,20,0.5,0.4
exclude_core_treatment_positive_only,random,PSEUDOEPHEDRINE,0,negative_expanded,False,,retain,0.6412262335331514,0.04317999157468439,0.6487412260500095,20,1.0,0.95
exclude_core_treatment_positive_only,random,QUETIAPINE,0,negative_moderate,False,,retain,0.40334059145563284,0.029392333615515718,0.4019551845505795,20,0.0,0.0
exclude_core_treatment_positive_only,random,RELUGOLIX,0,negative_high,False,,retain,0.48167292088017755,0.035542927788156355,0.482404923834479,20,0.4,0.15
exclude_core_treatment_positive_only,random,REMIFENTANIL,1,positive_moderate,False,,retain,0.5028359332466892,0.048278858927526216,0.5164899465343233,20,0.6,0.35
exclude_core_treatment_positive_only,random,RIOCIGUAT,0,negative_expanded,False,,retain,0.4365708555312378,0.042271366772263126,0.43154688032334726,20,0.1,0.1
exclude_core_treatment_positive_only,random,RISPERIDONE,0,negative_expanded,False,,retain,0.44955689697669604,0.035944795072316196,0.45116725623321924,20,0.05,0.0
exclude_core_treatment_positive_only,random,ROCURONIUM,1,positive_high,False,,retain,0.5913219382608389,0.03725255993251824,0.5915710836984562,20,1.0,0.8
exclude_core_treatment_positive_only,random,SEVOFLURANE,1,positive_moderate,False,,retain,0.5788383630505954,0.03838433334271105,0.5714125167141257,20,1.0,0.85
exclude_core_treatment_positive_only,random,SPARSENTAN,0,negative_expanded,False,,retain,0.4128111007710847,0.03174863762604911,0.4189730496064255,20,0.0,0.0
exclude_core_treatment_positive_only,random,SPIRONOLACTONE,0,negative_expanded,False,,retain,0.5381099042472595,0.02998211514280606,0.5398825652587005,20,0.95,0.55
exclude_core_treatment_positive_only,random,SUCCINYLCHOLINE,1,positive_moderate,False,,retain,0.6559241945382003,0.027882180039645457,0.660419331789837,20,1.0,1.0
exclude_core_treatment_positive_only,random,SUFENTANIL,1,positive_moderate,False,,retain,0.47863829973124805,0.04817831935958925,0.4886797675806023,20,0.4,0.2
exclude_core_treatment_positive_only,random,TAFAMIDIS,0,negative_expanded,False,,retain,0.46921595197206295,0.03915316281376943,0.46098050063259255,20,0.15,0.1
exclude_core_treatment_positive_only,random,TECFIDERA,1,positive_moderate,False,,retain,0.6416052920306763,0.03350065823306769,0.6435719774014732,20,1.0,1.0
exclude_core_treatment_positive_only,random,TRANEXAMIC ACID,1,positive_moderate,False,,retain,0.6644221639519501,0.03483418070279261,0.655791075267615,20,1.0,1.0
exclude_core_treatment_positive_only,random,TREOSULFAN,1,positive_moderate,False,,retain,0.6554731106480549,0.035354801458070066,0.6552846712540815,20,1.0,1.0
exclude_core_treatment_positive_only,random,TREPROSTINIL,0,negative_moderate,False,,retain,0.5535391603350959,0.030508065797125537,0.5489607054912683,20,0.95,0.75
exclude_core_treatment_positive_only,random,TROFINETIDE,0,negative_expanded,False,,retain,0.6615010052256889,0.025924292876240092,0.6664800302037255,20,1.0,1.0
exclude_core_treatment_positive_only,random,VENETOCLAX,0,negative_expanded,False,,retain,0.4176455240268666,0.03727596596603338,0.41401399186854326,20,0.0,0.0
exclude_core_treatment_positive_only,random,VENLAFAXINE,0,negative_expanded,False,,retain,0.5352169759306687,0.03407228096058344,0.527748772178418,20,0.85,0.5
exclude_core_treatment_positive_only,random,VINBLASTINE,1,positive_moderate,False,,retain,0.5862399665413752,0.07789656237875398,0.6033624515951558,20,0.85,0.8
exclude_core_treatment_positive_only,random,VINCRISTINE,1,positive_moderate,False,,retain,0.5997603661312548,0.07654678115937505,0.6241304968721525,20,0.85,0.85
exclude_core_treatment_positive_only,random,ZOLEDRONIC ACID,1,positive_moderate,False,,retain,0.6087868079845745,0.035697104767972436,0.6156289851680953,20,1.0,0.95
exclude_core_treatment_positive_only,scaffold,ABEMACICLIB,0,negative_moderate,False,,retain,0.3341956703691331,0.030345068052733303,0.3288691196507585,20,0.0,0.0
exclude_core_treatment_positive_only,scaffold,ACETAMINOPHEN,1,positive_high,False,,retain,0.529756786784404,0.062302539597663124,0.5336410245059742,20,0.65,0.7
exclude_core_treatment_positive_only,scaffold,ADAPALENE,0,negative_expanded,False,,retain,0.42393480907326053,0.03426132101901141,0.4142807336343173,20,0.0,0.0
exclude_core_treatment_positive_only,scaffold,ALBUTEROL,1,positive_moderate,True,bronchodilator_or_asthma_context,label_review_treatment_context,0.5666804163007371,0.058765147185875735,0.56282140868369,20,0.9,0.95
exclude_core_treatment_positive_only,scaffold,ALPRAZOLAM,0,negative_moderate,False,,retain,0.46611211910435724,0.03637303232890599,0.4688609634814916,19,0.10526315789473684,0.2631578947368421
exclude_core_treatment_positive_only,scaffold,AMBRISENTAN,0,negative_expanded,False,,retain,0.5474696844461955,0.03291750415542508,0.5434569368116438,20,0.95,0.85
exclude_core_treatment_positive_only,scaffold,AMOXICILLIN,1,positive_high,False,,retain,0.5986689933125717,0.045704821930488214,0.6047160566356906,20,0.95,0.95
exclude_core_treatment_positive_only,scaffold,APREMILAST,0,negative_moderate,False,,retain,0.5147805221679287,0.04733420753485177,0.5104427011955764,20,0.55,0.35
exclude_core_treatment_positive_only,scaffold,APREPITANT,1,positive_moderate,False,,retain,0.41755580928138797,0.03638261225246811,0.4190506935380356,20,0.0,0.0
exclude_core_treatment_positive_only,scaffold,ARIPIPRAZOLE,0,negative_expanded,False,,retain,0.37995150268692757,0.04008007873541021,0.37531510052605976,20,0.0,0.0
exclude_core_treatment_positive_only,scaffold,AZACITIDINE,0,negative_expanded,False,,retain,0.7227190276141975,0.04426342890313879,0.7323058784016651,20,1.0,1.0
exclude_core_treatment_positive_only,scaffold,AZATHIOPRINE,0,negative_moderate,False,,retain,0.526586281214458,0.0481763290940015,0.5180308678878932,20,0.7,0.7
exclude_core_treatment_positive_only,scaffold,AZITHROMYCIN,1,positive_moderate,False,,retain,0.5656362083109476,0.04713907904160312,0.5677724090107292,20,0.85,0.9
exclude_core_treatment_positive_only,scaffold,BENDAMUSTINE,1,positive_moderate,False,,retain,0.5228002763727503,0.036276770131750284,0.5316315598035236,20,0.6,0.65
exclude_core_treatment_positive_only,scaffold,BORTEZOMIB,1,positive_moderate,False,,retain,0.45168713540940575,0.04616247634271843,0.44666386144541037,20,0.1,0.1
exclude_core_treatment_positive_only,scaffold,CABOZANTINIB,0,negative_high,False,,retain,0.430022893490731,0.041159459157472836,0.4331058948972839,20,0.05,0.05
exclude_core_treatment_positive_only,scaffold,CANDESARTAN,0,negative_expanded,False,,retain,0.37965376357114433,0.041018484813658045,0.3802066621470238,20,0.0,0.0
exclude_core_treatment_positive_only,scaffold,CEFAZOLIN,1,positive_moderate,False,,retain,0.6193249940189803,0.06437328872040193,0.6302612706676984,20,1.0,0.95
exclude_core_treatment_positive_only,scaffold,CEFTRIAXONE,1,positive_high,False,,retain,0.6149608477882447,0.05207708871261881,0.6278930336498502,20,1.0,1.0
exclude_core_treatment_positive_only,scaffold,CEFUROXIME,1,positive_high,False,,retain,0.6477053124446254,0.03579601255130785,0.6551794656083902,20,1.0,1.0
exclude_core_treatment_positive_only,scaffold,CHLORHEXIDINE GLUCONATE,1,positive_moderate,False,,retain,0.5950566361622933,0.07885485355367362,0.6217810089823299,20,0.75,0.9
exclude_core_treatment_positive_only,scaffold,CHOLECALCIFEROL,0,negative_expanded,False,,retain,0.5947289786374752,0.0586927955922986,0.5746614483950234,20,0.95,0.8
exclude_core_treatment_positive_only,scaffold,CLOPIDOGREL,0,negative_expanded,False,,retain,0.511315349828324,0.043729281539384185,0.5224325768865583,20,0.7,0.35
exclude_core_treatment_positive_only,scaffold,CLOZAPINE,0,negative_high,False,,retain,0.21114871733521637,0.03175921277545766,0.2192629742088612,20,0.0,0.0
exclude_core_treatment_positive_only,scaffold,COCAINE,0,negative_expanded,False,,retain,0.5286303639643676,0.05156628671073067,0.5284969857866861,20,0.85,0.65
exclude_core_treatment_positive_only,scaffold,CYCLOPHOSPHAMIDE,1,positive_moderate,False,,retain,0.6227852649736831,0.05255749311028327,0.6351441526337642,20,1.0,1.0
exclude_core_treatment_positive_only,scaffold,CYTARABINE,1,positive_moderate,False,,retain,0.5166896976777584,0.042936528735896276,0.5238991362146892,20,0.8,0.75
exclude_core_treatment_positive_only,scaffold,DICLOFENAC,1,positive_high,False,,retain,0.49552749595602874,0.050688206829901716,0.5024571571013114,20,0.55,0.6
exclude_core_treatment_positive_only,scaffold,DOXORUBICIN,1,positive_moderate,False,,retain,0.521634940542916,0.04681152214221217,0.5225909407674596,20,0.65,0.7
exclude_core_treatment_positive_only,scaffold,DROPERIDOL,1,positive_moderate,False,,retain,0.4438006235912306,0.0578515467975929,0.44145635313548054,20,0.1,0.1
exclude_core_treatment_positive_only,scaffold,ENCORAFENIB,1,positive_moderate,False,,retain,0.3061807745002018,0.026668131806621184,0.2995442051939231,20,0.0,0.0
exclude_core_treatment_positive_only,scaffold,EPHEDRINE,1,positive_moderate,False,,retain,0.537525465831677,0.07241643969515983,0.5463848856793956,20,0.8,0.8
exclude_core_treatment_positive_only,scaffold,ERGOCALCIFEROL,0,negative_expanded,False,,retain,0.5666800546389739,0.06139293162777512,0.5548085239655751,20,0.9,0.55
exclude_core_treatment_positive_only,scaffold,ETOPOSIDE,1,positive_moderate,False,,retain,0.5261299023803364,0.04890211212695628,0.5344992437479505,20,0.8,0.7
exclude_core_treatment_positive_only,scaffold,FENFLURAMINE,0,negative_expanded,False,,retain,0.4912818778240875,0.06786359030093729,0.51173618573395,20,0.55,0.55
exclude_core_treatment_positive_only,scaffold,FLUCONAZOLE,0,negative_expanded,False,,retain,0.46080152963372634,0.05163489797956271,0.43601361398591526,20,0.25,0.2
exclude_core_treatment_positive_only,scaffold,FLUDARABINE,1,positive_moderate,False,,retain,0.45765397031302263,0.05621658194351285,0.459739169160127,20,0.25,0.1
exclude_core_treatment_positive_only,scaffold,GABAPENTIN,1,positive_moderate,False,,retain,0.5822506325891538,0.06692106967762125,0.5802358672899621,20,0.85,0.9
exclude_core_treatment_positive_only,scaffold,GLYCOPYRROLATE,1,positive_moderate,False,,retain,0.49922274613144435,0.0339297266986582,0.5064747997924659,20,0.55,0.55
exclude_core_treatment_positive_only,scaffold,HYDROCHLOROTHIAZIDE,0,negative_expanded,False,,retain,0.5279266024548319,0.04987616484105248,0.5435635469443607,20,0.7,0.35
exclude_core_treatment_positive_only,scaffold,HYDROMORPHONE,1,positive_moderate,False,,retain,0.5731568961419914,0.04688252509969464,0.576957220548119,20,0.95,0.95
exclude_core_treatment_positive_only,scaffold,IBRUTINIB,0,negative_moderate,False,,retain,0.3414360502381564,0.04067693136641878,0.3312324901990935,20,0.0,0.0
exclude_core_treatment_positive_only,scaffold,IFOSFAMIDE,1,positive_moderate,False,,retain,0.597429978057636,0.04641513725738867,0.6074679238436873,20,1.0,1.0
exclude_core_treatment_positive_only,scaffold,IOPAMIDOL,1,positive_moderate,False,,retain,0.6305362340406998,0.05112145446892019,0.6404298662096864,20,1.0,1.0
exclude_core_treatment_positive_only,scaffold,IOPROMIDE,1,positive_high,False,,retain,0.5959915989999032,0.0516530792871805,0.6018009330540095,20,0.95,1.0
exclude_core_treatment_positive_only,scaffold,ISOSORBIDE DINITRATE,1,positive_moderate,False,,retain,0.5974203705462643,0.04837936163633195,0.6083269061969765,20,0.95,1.0
exclude_core_treatment_positive_only,scaffold,ISOTRETINOIN,0,negative_expanded,False,,retain,0.6303037086752707,0.05966224951570482,0.6236146160373213,20,1.0,0.95
exclude_core_treatment_positive_only,scaffold,KETAMINE,1,positive_moderate,False,,retain,0.4078993169592825,0.056150685911878655,0.42787785441780707,20,0.0,0.0
exclude_core_treatment_positive_only,scaffold,LABETALOL,1,positive_moderate,False,,retain,0.5042772407759653,0.026370430417209535,0.5024150187663822,20,0.5,0.3
exclude_core_treatment_positive_only,scaffold,LACOSAMIDE,0,negative_expanded,False,,retain,0.53630646216479,0.07310188525872328,0.5537900635296271,20,0.6,0.75
exclude_core_treatment_positive_only,scaffold,LETROZOLE,0,negative_expanded,False,,retain,0.4755133574629383,0.04930866146884732,0.4903797104831443,20,0.25,0.1
exclude_core_treatment_positive_only,scaffold,LEVOLEUCOVORIN,1,positive_moderate,False,,retain,0.5195655030624502,0.052729028007186506,0.5189424659891767,20,0.75,0.7
exclude_core_treatment_positive_only,scaffold,LEVONORGESTREL,0,negative_expanded,False,,retain,0.5084594245176508,0.07151174455941109,0.519747567961059,20,0.55,0.4
exclude_core_treatment_positive_only,scaffold,LIDOCAINE,1,positive_high,False,,retain,0.5174411677930056,0.06551152077866583,0.5169425652054547,20,0.6,0.65
exclude_core_treatment_positive_only,scaffold,LISDEXAMFETAMINE,0,negative_expanded,False,,retain,0.5556170917791821,0.07147883986003142,0.5733514802441881,20,0.7,0.8
exclude_core_treatment_positive_only,scaffold,LORAZEPAM,0,negative_expanded,False,,retain,0.45524379819881505,0.06255751515797342,0.46651142507355275,20,0.3,0.25
exclude_core_treatment_positive_only,scaffold,MACITENTAN,0,negative_expanded,False,,retain,0.4389906826676636,0.03821921698001094,0.4280755294482721,20,0.05,0.0
exclude_core_treatment_positive_only,scaffold,MELPHALAN,1,positive_moderate,False,,retain,0.5916958727856443,0.06813382695793027,0.5840437767003793,20,0.95,0.95
exclude_core_treatment_positive_only,scaffold,MESALAMINE,0,negative_expanded,False,,retain,0.5622374652553778,0.060811620628240595,0.5840156083015307,20,0.8,0.9
exclude_core_treatment_positive_only,scaffold,METAMIZOLE,1,positive_moderate,False,,retain,0.43897804916549055,0.04230391432679926,0.4443891731445706,20,0.05,0.05
exclude_core_treatment_positive_only,scaffold,METHAMPHETAMINE,0,negative_expanded,False,,retain,0.5400686328025094,0.07657057514858177,0.5674500407744291,20,0.65,0.75
exclude_core_treatment_positive_only,scaffold,MIDAZOLAM,1,positive_moderate,False,,retain,0.24149078156968176,0.040349136376498035,0.24603547179325316,20,0.0,0.0
exclude_core_treatment_positive_only,scaffold,MIRTAZAPINE,0,negative_expanded,False,,retain,0.3940121290849691,0.03252778984122289,0.381519010112346,20,0.0,0.05
exclude_core_treatment_positive_only,scaffold,MORPHINE,1,positive_moderate,False,,retain,0.5839453937909967,0.04111159870189314,0.5858222867144333,20,0.95,0.95
exclude_core_treatment_positive_only,scaffold,NAPROXEN,1,positive_moderate,False,,retain,0.4418904398849449,0.04857694512388887,0.446996639423077,20,0.1,0.1
exclude_core_treatment_positive_only,scaffold,NEMTABRUTINIB,1,positive_moderate,False,,retain,0.3961848400240181,0.04242646756944879,0.39941789337928824,20,0.0,0.0
exclude_core_treatment_positive_only,scaffold,NINTEDANIB,0,negative_expanded,False,,retain,0.5240178191635559,0.03857387340952628,0.5336022163288493,20,0.65,0.65
exclude_core_treatment_positive_only,scaffold,OLANZAPINE,0,negative_moderate,False,,retain,0.2152741882168276,0.0319705198750027,0.2063489212907794,19,0.0,0.0
exclude_core_treatment_positive_only,scaffold,ONDANSETRON,1,positive_high,False,,retain,0.3619990070565044,0.04205870785688726,0.359374446981622,20,0.0,0.0
exclude_core_treatment_positive_only,scaffold,OSIMERTINIB,0,negative_expanded,False,,retain,0.48565198029013434,0.036914437486674875,0.48555594520798817,20,0.4,0.0
exclude_core_treatment_positive_only,scaffold,PACLITAXEL,1,positive_high,False,,retain,0.4975386381067993,0.043858234302469414,0.48927206317242583,20,0.45,0.4
exclude_core_treatment_positive_only,scaffold,PALBOCICLIB,0,negative_high,False,,retain,0.428978624641325,0.05640382457845354,0.4384933491878362,20,0.05,0.0
exclude_core_treatment_positive_only,scaffold,PIMAVANSERIN,0,negative_high,False,,retain,0.42787859511734877,0.03193550721842817,0.427464530383743,20,0.05,0.0
exclude_core_treatment_positive_only,scaffold,POMALIDOMIDE,0,negative_high,False,,retain,0.5096692083966214,0.03981657978130909,0.5126449404849127,20,0.7,0.35
exclude_core_treatment_positive_only,scaffold,PROPOFOL,1,positive_high,False,,retain,0.4931478803014911,0.06269428152867454,0.5005551762404513,20,0.5,0.5
exclude_core_treatment_positive_only,scaffold,PSEUDOEPHEDRINE,0,negative_expanded,False,,retain,0.537525465831677,0.07241643969515983,0.5463848856793956,20,0.8,0.8
exclude_core_treatment_positive_only,scaffold,QUETIAPINE,0,negative_moderate,False,,retain,0.3796259338542419,0.03327668610117163,0.3772631064954071,20,0.0,0.0
exclude_core_treatment_positive_only,scaffold,RELUGOLIX,0,negative_high,False,,retain,0.48203925464407005,0.05014017041836277,0.48805239839504666,20,0.25,0.2
exclude_core_treatment_positive_only,scaffold,REMIFENTANIL,1,positive_moderate,False,,retain,0.5189220162728423,0.04110977312004479,0.5196119306630018,20,0.8,0.45
exclude_core_treatment_positive_only,scaffold,RIOCIGUAT,0,negative_expanded,False,,retain,0.44845678440893827,0.042737233108738344,0.4470627594564316,19,0.10526315789473684,0.10526315789473684
